refund_id,payment_id,amount,ts
REF000523,PAY001776,5399,2026-08-19T02:00:00
REF000524,PAY001781,1241,2026-08-31T17:00:00
REF000525,PAY001788,2775,2026-09-02T23:00:00
REF000526,PAY001789,7886,2026-08-08T12:00:00
REF000527,PAY001791,3737,2026-09-02T05:00:00
REF000528,PAY001792,1354,2026-09-03T12:00:00
REF000529,PAY001798,851,2026-08-07T16:00:00
REF000530,PAY001799,6484,2026-08-29T03:00:00
REF000531,PAY001801,479,2026-08-30T10:00:00
REF000532,PAY001806,299,2026-08-14T14:00:00
REF000533,PAY001811,9160,2026-08-12T13:00:00
REF000534,PAY001814,9138,2026-08-16T09:00:00
REF000535,PAY001817,4509,2026-08-28T03:00:00
REF000536,PAY001818,4975,2026-09-02T11:00:00
REF000537,PAY001819,4067,2026-08-22T02:00:00
REF000538,PAY001820,861,2026-08-07T04:00:00
REF000539,PAY001821,931,2026-08-29T17:00:00
REF000540,PAY001822,2598,2026-08-17T10:00:00
REF000541,PAY001828,2262,2026-08-30T03:00:00
REF000542,PAY001829,5294,2026-08-31T15:00:00
REF000543,PAY001830,3319,2026-08-25T19:00:00
REF000544,PAY001833,1541,2026-08-22T09:00:00
REF000545,PAY001835,819,2026-08-18T20:00:00
REF000546,PAY001837,1456,2026-08-13T13:00:00
REF000547,PAY001843,3982,2026-08-31T11:00:00
REF000548,PAY001847,169,2026-08-17T07:00:00
REF000549,PAY001853,1795,2026-09-04T08:00:00
REF000550,PAY001861,7761,2026-08-18T14:00:00
REF000551,PAY001864,5859,2026-08-26T23:00:00
REF000552,PAY001865,481,2026-08-21T07:00:00
REF000553,PAY001872,388,2026-08-17T03:00:00
REF000554,PAY001873,2353,2026-08-30T13:00:00
REF000555,PAY001877,1624,2026-08-29T05:00:00
REF000556,PAY001878,258,2026-08-19T05:00:00
REF000557,PAY001880,3548,2026-08-07T23:00:00
REF000558,PAY001882,50,2026-09-02T05:00:00
REF000559,PAY001883,5018,2026-08-31T03:00:00
REF000560,PAY001887,1623,2026-08-31T17:00:00
REF000561,PAY001888,4855,2026-08-07T12:00:00
REF000562,PAY001895,5733,2026-08-27T08:00:00
REF000563,PAY001898,705,2026-08-11T01:00:00
REF000564,PAY001900,7033,2026-08-26T01:00:00
REF000565,PAY001901,1884,2026-09-02T12:00:00
REF000566,PAY001902,4600,2026-08-29T18:00:00
REF000567,PAY001906,8121,2026-09-02T00:00:00
REF000568,PAY001911,2629,2026-08-18T14:00:00
REF000569,PAY001913,1492,2026-08-27T09:00:00
REF000570,PAY001917,6197,2026-09-03T22:00:00
REF000571,PAY001918,56,2026-08-07T23:00:00
REF000572,PAY001919,1278,2026-09-03T21:00:00
REF000573,PAY001922,507,2026-08-12T06:00:00
REF000574,PAY001923,141,2026-08-31T01:00:00
REF000575,PAY001924,1887,2026-09-03T10:00:00
REF000576,PAY001927,627,2026-08-20T05:00:00
REF000577,PAY001931,1072,2026-08-07T05:00:00
REF000578,PAY001935,1373,2026-08-30T00:00:00
REF000579,PAY001945,614,2026-08-30T10:00:00
REF000580,PAY001948,1546,2026-08-29T10:00:00
REF000581,PAY001952,181,2026-08-09T16:00:00
REF000582,PAY001959,1571,2026-08-07T20:00:00
REF000583,PAY001960,792,2026-08-09T17:00:00
REF000584,PAY001961,486,2026-09-01T16:00:00
REF000585,PAY001962,1702,2026-08-08T05:00:00
REF000586,PAY001964,2627,2026-08-31T11:00:00
REF000587,PAY001968,1615,2026-08-15T02:00:00
REF000588,PAY001975,208,2026-08-12T02:00:00
REF000589,PAY001978,3926,2026-08-24T12:00:00
REF000590,PAY001983,4061,2026-08-11T12:00:00
REF000591,PAY001984,374,2026-08-11T03:00:00
REF000592,PAY001988,2855,2026-08-09T16:00:00
REF000593,PAY001989,3773,2026-09-02T19:00:00
REF000594,PAY001991,3011,2026-08-17T02:00:00
REF000595,PAY001993,333,2026-08-23T18:00:00
REF000596,PAY001995,270,2026-08-31T12:00:00
REF000597,PAY001996,1480,2026-08-17T13:00:00
REF000598,PAY002000,3807,2026-08-29T03:00:00
REF000599,PAY002003,1840,2026-08-27T10:00:00
REF000600,PAY002006,2564,2026-08-14T00:00:00
REF000601,PAY002010,3633,2026-08-08T09:00:00
REF000602,PAY002020,241,2026-08-13T07:00:00
REF000603,PAY002024,1942,2026-08-31T05:00:00
REF000604,PAY002027,4910,2026-08-28T22:00:00
REF000605,PAY002032,638,2026-08-08T16:00:00
REF000606,PAY002034,628,2026-08-24T06:00:00
REF000607,PAY002038,781,2026-08-07T07:00:00
REF000608,PAY002051,3407,2026-08-22T22:00:00
REF000609,PAY002052,710,2026-08-17T03:00:00
REF000610,PAY002053,811,2026-08-19T14:00:00
REF000611,PAY002054,1459,2026-09-03T23:00:00
REF000612,PAY002056,1831,2026-08-31T01:00:00
REF000613,PAY002057,6959,2026-08-16T21:00:00
REF000614,PAY002058,2073,2026-08-14T04:00:00
REF000615,PAY002059,3759,2026-08-28T03:00:00
REF000616,PAY002062,4420,2026-08-12T22:00:00
REF000617,PAY002063,98,2026-08-17T17:00:00
REF000618,PAY002070,853,2026-09-02T14:00:00
REF000619,PAY002071,2747,2026-08-09T07:00:00
REF000620,PAY002074,8694,2026-08-25T04:00:00
REF000621,PAY002083,1782,2026-08-28T10:00:00
REF000622,PAY002085,993,2026-08-27T11:00:00
REF000623,PAY002087,3584,2026-08-26T09:00:00
REF000624,PAY002089,833,2026-08-17T10:00:00
REF000625,PAY002090,2310,2026-08-12T20:00:00
REF000626,PAY002092,196,2026-08-10T21:00:00
REF000627,PAY002093,1905,2026-08-08T23:00:00
REF000628,PAY002094,1466,2026-08-24T00:00:00
REF000629,PAY002096,1324,2026-08-15T02:00:00
REF000630,PAY002097,5212,2026-08-06T09:00:00
REF000631,PAY002101,7203,2026-08-24T21:00:00
REF000632,PAY002109,491,2026-08-20T02:00:00
REF000633,PAY002117,1257,2026-09-03T19:00:00
REF000634,PAY002121,3273,2026-08-17T00:00:00
REF000635,PAY002128,4363,2026-08-16T14:00:00
REF000636,PAY002134,98,2026-08-15T17:00:00
REF000637,PAY002135,269,2026-08-21T05:00:00
REF000638,PAY002141,80,2026-08-13T06:00:00
REF000639,PAY002143,1040,2026-08-27T14:00:00
REF000640,PAY002144,5069,2026-08-06T09:00:00
REF000641,PAY002145,2446,2026-08-08T07:00:00
REF000642,PAY002146,8430,2026-08-12T03:00:00
REF000643,PAY002147,459,2026-08-10T08:00:00
REF000644,PAY002149,2371,2026-08-15T22:00:00
REF000645,PAY002155,1611,2026-08-07T08:00:00
REF000646,PAY002159,291,2026-08-28T16:00:00
REF000647,PAY002165,3732,2026-08-19T08:00:00
REF000648,PAY002167,3346,2026-08-28T13:00:00
REF000649,PAY002168,149,2026-08-08T14:00:00
REF000650,PAY002174,1016,2026-08-14T04:00:00
REF000651,PAY002180,2790,2026-09-01T22:00:00
REF000652,PAY002189,7043,2026-08-12T00:00:00
REF000653,PAY002192,324,2026-08-11T05:00:00
REF000654,PAY002197,5827,2026-08-20T05:00:00
REF000655,PAY002200,2889,2026-08-17T22:00:00
REF000656,PAY002202,3100,2026-08-29T09:00:00
REF000657,PAY002204,443,2026-08-22T15:00:00
REF000658,PAY002206,438,2026-08-27T14:00:00
REF000659,PAY002209,274,2026-08-20T21:00:00
REF000660,PAY002211,8811,2026-08-15T16:00:00
REF000661,PAY002215,4728,2026-08-18T14:00:00
REF000662,PAY002216,2102,2026-08-07T14:00:00
REF000663,PAY002221,2312,2026-08-24T09:00:00
REF000664,PAY002222,862,2026-08-25T12:00:00
REF000665,PAY002224,2976,2026-08-24T09:00:00
REF000666,PAY002234,1316,2026-08-25T21:00:00
REF000667,PAY002237,2049,2026-08-21T10:00:00
REF000668,PAY002238,2628,2026-08-30T12:00:00
REF000669,PAY002246,4593,2026-08-15T09:00:00
REF000670,PAY002249,4612,2026-08-25T03:00:00
REF000671,PAY002251,413,2026-08-16T07:00:00
REF000672,PAY002252,3958,2026-08-29T17:00:00
REF000673,PAY002255,4867,2026-08-23T12:00:00
REF000674,PAY002259,1229,2026-08-23T18:00:00
REF000675,PAY002260,1112,2026-08-09T14:00:00
REF000676,PAY002261,1622,2026-08-26T15:00:00
REF000677,PAY002263,1613,2026-09-03T21:00:00
REF000678,PAY002263,1613,2026-09-03T22:00:00
REF000679,PAY002266,1170,2026-08-23T13:00:00
REF000680,PAY002272,2292,2026-08-10T10:00:00
REF000681,PAY002277,6280,2026-08-08T12:00:00
REF000682,PAY002282,3857,2026-08-21T20:00:00
REF000683,PAY002284,4816,2026-08-24T00:00:00
REF000684,PAY002285,2697,2026-08-24T07:00:00
REF000685,PAY002290,5966,2026-09-03T13:00:00
REF000686,PAY002292,4436,2026-08-26T23:00:00
REF000687,PAY002296,2369,2026-08-22T14:00:00
REF000688,PAY002297,4513,2026-08-30T04:00:00
REF000689,PAY002301,5011,2026-08-22T03:00:00
REF000690,PAY002312,2601,2026-08-21T01:00:00
REF000691,PAY002315,7609,2026-08-14T20:00:00
REF000692,PAY002318,918,2026-08-14T07:00:00
REF000693,PAY002320,1255,2026-08-06T14:00:00
REF000694,PAY002324,1514,2026-08-15T05:00:00
REF000695,PAY002325,324,2026-09-04T05:00:00
REF000696,PAY002329,1795,2026-08-10T12:00:00
REF000697,PAY002331,936,2026-08-23T12:00:00
REF000698,PAY002332,1119,2026-08-10T09:00:00
REF000699,PAY002335,2750,2026-08-15T04:00:00
REF000700,PAY002336,876,2026-08-16T16:00:00
REF000701,PAY002345,234,2026-08-13T00:00:00
REF000702,PAY002349,987,2026-08-11T01:00:00
REF000703,PAY002353,1758,2026-08-30T08:00:00
REF000704,PAY002354,1647,2026-08-12T05:00:00
REF000705,PAY002358,2234,2026-08-31T21:00:00
REF000706,PAY002362,226,2026-08-27T12:00:00
REF000707,PAY002364,5983,2026-08-24T22:00:00
REF000708,PAY002374,1965,2026-08-24T07:00:00
REF000709,PAY002378,171,2026-08-21T04:00:00
REF000710,PAY002379,783,2026-08-22T09:00:00
REF000711,PAY002392,4554,2026-08-18T15:00:00
REF000712,PAY002396,4050,2026-08-06T21:00:00
REF000713,PAY002397,1976,2026-08-19T17:00:00
REF000714,PAY002402,3312,2026-08-13T09:00:00
REF000715,PAY002404,115,2026-08-10T22:00:00
REF000716,PAY002408,1515,2026-08-17T08:00:00
REF000717,PAY002409,740,2026-08-10T06:00:00
REF000718,PAY002411,3604,2026-08-14T13:00:00
REF000719,PAY002416,738,2026-08-12T15:00:00
REF000720,PAY002421,432,2026-08-24T11:00:00
REF000721,PAY002424,3629,2026-08-23T17:00:00
REF000722,PAY002425,6581,2026-08-27T17:00:00
REF000723,PAY002426,3444,2026-08-07T10:00:00
REF000724,PAY002428,1379,2026-08-26T00:00:00
REF000725,PAY002432,5765,2026-08-28T04:00:00
REF000726,PAY002436,5168,2026-08-10T12:00:00
REF000727,PAY002439,497,2026-08-26T10:00:00
REF000728,PAY002446,1660,2026-08-19T02:00:00
REF000729,PAY002447,287,2026-08-09T01:00:00
REF000730,PAY002450,4976,2026-08-07T13:00:00
REF000731,PAY002452,2969,2026-08-26T22:00:00
REF000732,PAY002456,336,2026-09-04T03:00:00
REF000733,PAY002460,457,2026-09-02T18:00:00
REF000734,PAY002462,587,2026-08-10T17:00:00
REF000735,PAY002464,845,2026-08-21T09:00:00
REF000736,PAY002467,1197,2026-08-29T03:00:00
REF000737,PAY002470,2156,2026-08-29T04:00:00
REF000738,PAY002474,8259,2026-08-22T01:00:00
REF000739,PAY002476,580,2026-08-20T20:00:00
REF000740,PAY002477,2542,2026-08-30T08:00:00
REF000741,PAY002484,5040,2026-08-24T02:00:00
REF000742,PAY002486,299,2026-08-10T11:00:00
REF000743,PAY002488,288,2026-08-16T14:00:00
REF000744,PAY002494,2229,2026-08-24T20:00:00
REF000745,PAY002497,1819,2026-08-06T17:00:00
REF000746,PAY002501,5554,2026-08-28T20:00:00
REF000747,PAY002504,1126,2026-08-15T07:00:00
REF000748,PAY002507,3398,2026-08-20T08:00:00
REF000749,PAY002508,2934,2026-08-26T19:00:00
REF000750,PAY002509,1579,2026-09-03T10:00:00
REF000751,PAY002515,3076,2026-08-16T18:00:00
REF000752,PAY002518,2058,2026-08-21T11:00:00
REF000753,PAY002523,429,2026-08-29T11:00:00
REF000754,PAY002527,2784,2026-08-08T09:00:00
REF000755,PAY002528,4623,2026-08-30T15:00:00
REF000756,PAY002533,3442,2026-08-18T19:00:00
REF000757,PAY002543,3122,2026-09-03T08:00:00
REF000758,PAY002547,2053,2026-08-09T15:00:00
REF000759,PAY002550,265,2026-08-18T09:00:00
REF000760,PAY002552,6434,2026-08-15T08:00:00
REF000761,PAY002554,87,2026-08-29T23:00:00
REF000762,PAY002556,6847,2026-08-28T17:00:00
REF000763,PAY002562,870,2026-09-03T19:00:00
REF000764,PAY002566,2738,2026-08-12T10:00:00
REF000765,PAY002568,1846,2026-08-13T11:00:00
REF000766,PAY002569,218,2026-08-31T09:00:00
REF000767,PAY002570,3756,2026-08-24T18:00:00
REF000768,PAY002574,189,2026-08-25T07:00:00
REF000769,PAY002578,2046,2026-08-12T00:00:00
REF000770,PAY002583,6767,2026-08-13T15:00:00
REF000771,PAY002584,323,2026-08-26T23:00:00
REF000772,PAY002588,6997,2026-08-26T19:00:00
REF000773,PAY002589,4324,2026-08-17T11:00:00
REF000774,PAY002593,1734,2026-08-28T14:00:00
REF000775,PAY002595,2312,2026-08-29T11:00:00
REF000776,PAY002597,5415,2026-09-03T23:00:00
REF000777,PAY002598,5199,2026-08-09T22:00:00
REF000778,PAY002599,1072,2026-08-12T08:00:00
REF000779,PAY002601,1960,2026-08-17T06:00:00
REF000780,PAY002603,1548,2026-08-09T17:00:00
REF000781,PAY002607,1044,2026-08-25T02:00:00
REF000782,PAY002614,3316,2026-08-08T15:00:00
REF000783,PAY002615,142,2026-09-03T10:00:00
REF000784,PAY002619,2291,2026-08-07T19:00:00
REF000785,PAY002622,790,2026-08-08T04:00:00
REF000786,PAY002627,5116,2026-09-01T05:00:00
REF000787,PAY002630,2457,2026-08-09T06:00:00
REF000788,PAY002634,1265,2026-08-25T01:00:00
REF000789,PAY002640,8869,2026-08-10T18:00:00
REF000790,PAY002642,2903,2026-08-07T22:00:00
REF000791,PAY002644,1453,2026-09-03T12:00:00
REF000792,PAY002646,2311,2026-08-11T03:00:00
REF000793,PAY002651,6230,2026-08-20T04:00:00
REF000794,PAY002653,2513,2026-08-27T19:00:00
REF000795,PAY002656,2862,2026-08-27T15:00:00
REF000796,PAY002659,7451,2026-08-31T10:00:00
REF000797,PAY002660,4613,2026-09-01T22:00:00
REF000798,PAY002664,2090,2026-08-27T16:00:00
REF000799,PAY002667,367,2026-08-12T12:00:00
REF000800,PAY002673,3361,2026-09-02T16:00:00
REF000801,PAY002676,5298,2026-08-29T16:00:00
REF000802,PAY002697,1924,2026-08-30T12:00:00
REF000803,PAY002698,4448,2026-08-21T11:00:00
REF000804,PAY002702,4295,2026-09-02T22:00:00
REF000805,PAY002703,844,2026-08-27T14:00:00
REF000806,PAY002704,809,2026-08-16T18:00:00
REF000807,PAY002706,166,2026-08-28T22:00:00
REF000808,PAY002708,6276,2026-08-28T22:00:00
REF000809,PAY002709,846,2026-08-21T03:00:00
REF000810,PAY002710,2063,2026-08-09T18:00:00
REF000811,PAY002733,3678,2026-09-03T10:00:00
REF000812,PAY002734,2603,2026-08-08T02:00:00
REF000813,PAY002735,1346,2026-08-15T11:00:00
REF000814,PAY002738,58,2026-09-02T04:00:00
REF000815,PAY002742,465,2026-08-11T11:00:00
REF000816,PAY002743,535,2026-08-12T17:00:00
REF000817,PAY002750,664,2026-08-06T13:00:00
REF000818,PAY002752,730,2026-08-20T07:00:00
REF000819,PAY002755,1028,2026-08-22T09:00:00
REF000820,PAY002762,1892,2026-08-06T19:00:00
REF000821,PAY002764,412,2026-08-19T12:00:00
REF000822,PAY002769,237,2026-09-04T07:00:00
REF000823,PAY002770,2986,2026-09-01T01:00:00
REF000824,PAY002771,6747,2026-08-27T00:00:00
REF000825,PAY002773,1490,2026-08-27T00:00:00
REF000826,PAY002775,708,2026-08-25T17:00:00
REF000827,PAY002776,3427,2026-08-13T20:00:00
REF000828,PAY002778,2692,2026-09-01T16:00:00
REF000829,PAY002788,6041,2026-09-03T20:00:00
REF000830,PAY002792,1606,2026-08-14T16:00:00
REF000831,PAY002794,712,2026-08-15T02:00:00
REF000832,PAY002799,3712,2026-08-19T16:00:00
REF000833,PAY002803,6764,2026-08-24T19:00:00
REF000834,PAY002806,1645,2026-08-27T05:00:00
REF000835,PAY002808,5885,2026-08-08T23:00:00
REF000836,PAY002810,6691,2026-08-07T21:00:00
REF000837,PAY002814,109,2026-08-07T15:00:00
REF000838,PAY002816,3688,2026-08-22T01:00:00
REF000839,PAY002817,5835,2026-08-09T13:00:00
REF000840,PAY002818,7882,2026-09-03T17:00:00
REF000841,PAY002821,5072,2026-09-02T23:00:00
REF000842,PAY002822,4241,2026-09-02T01:00:00
REF000843,PAY002823,259,2026-08-13T03:00:00
REF000844,PAY002824,1525,2026-08-20T05:00:00
REF000845,PAY002828,281,2026-08-07T22:00:00
REF000846,PAY002829,744,2026-09-02T15:00:00
REF000847,PAY002833,1930,2026-08-10T14:00:00
REF000848,PAY002836,6182,2026-08-13T15:00:00
REF000849,PAY002840,268,2026-08-26T16:00:00
REF000850,PAY002843,147,2026-08-22T05:00:00
REF000851,PAY002851,6983,2026-08-19T13:00:00
REF000852,PAY002852,623,2026-08-30T08:00:00
REF000853,PAY002870,5647,2026-08-12T09:00:00
REF000854,PAY002871,6736,2026-08-26T16:00:00
REF000855,PAY002873,7705,2026-08-11T23:00:00
REF000856,PAY002877,5734,2026-08-27T10:00:00
REF000857,PAY002881,262,2026-08-27T12:00:00
REF000858,PAY002885,4075,2026-09-03T02:00:00
REF000859,PAY002886,534,2026-08-19T02:00:00
REF000860,PAY002888,4043,2026-08-31T18:00:00
REF000861,PAY002889,1342,2026-08-31T10:00:00
REF000862,PAY002890,3894,2026-09-02T23:00:00
REF000863,PAY002892,512,2026-08-13T20:00:00
REF000864,PAY002896,1407,2026-08-17T06:00:00
REF000865,PAY002897,1045,2026-08-24T19:00:00
REF000866,PAY002904,620,2026-08-17T10:00:00
REF000867,PAY002909,6820,2026-08-30T12:00:00
REF000868,PAY002914,1638,2026-08-11T20:00:00
REF000869,PAY002918,2675,2026-08-18T14:00:00
REF000870,PAY002921,4762,2026-08-14T05:00:00
REF000871,PAY002930,2794,2026-08-13T08:00:00
REF000872,PAY002937,9359,2026-08-15T20:00:00
REF000873,PAY002938,1069,2026-08-19T09:00:00
REF000874,PAY002941,467,2026-08-17T05:00:00
REF000875,PAY002944,2242,2026-08-24T00:00:00
REF000876,PAY002947,2582,2026-08-09T16:00:00
REF000877,PAY002950,2677,2026-08-31T13:00:00
REF000878,PAY002951,1781,2026-08-18T02:00:00
REF000879,PAY002952,1471,2026-08-26T01:00:00
REF000880,PAY002954,385,2026-08-18T00:00:00
REF000881,PAY002956,2807,2026-08-14T11:00:00
REF000882,PAY002959,6237,2026-08-28T06:00:00
REF000883,PAY002962,5764,2026-09-01T16:00:00
REF000884,PAY002969,255,2026-08-24T18:00:00
REF000885,PAY002978,85,2026-08-21T13:00:00
REF000886,PAY002980,688,2026-08-29T19:00:00
REF000887,PAY002983,436,2026-08-29T15:00:00
REF000888,PAY002987,4143,2026-08-30T01:00:00
REF000889,PAY002990,181,2026-08-26T06:00:00
REF000890,PAY002993,3320,2026-08-15T13:00:00
REF000891,PAY002998,2765,2026-08-27T04:00:00
REF000892,PAY002999,464,2026-08-29T05:00:00
REF000893,PAY003000,4318,2026-08-19T14:00:00
REF000894,PAY003007,1622,2026-08-23T16:00:00
REF000895,PAY003016,141,2026-08-16T22:00:00
REF000896,PAY003019,6468,2026-08-26T02:00:00
REF000897,PAY003028,218,2026-09-04T02:00:00
REF000898,PAY003033,3199,2026-08-28T04:00:00
REF000899,PAY003034,4910,2026-08-23T00:00:00
REF000900,PAY003035,1943,2026-08-09T14:00:00
REF000901,PAY003041,1351,2026-09-01T22:00:00
REF000902,PAY003042,5970,2026-09-01T07:00:00
REF000903,PAY003046,591,2026-09-02T08:00:00
REF000904,PAY003052,1199,2026-08-25T05:00:00
REF000905,PAY003059,2774,2026-09-03T16:00:00
REF000906,PAY003063,2223,2026-09-04T06:00:00
REF000907,PAY003064,68,2026-08-17T02:00:00
REF000908,PAY003067,5467,2026-08-11T21:00:00
REF000909,PAY003069,7086,2026-09-01T01:00:00
REF000910,PAY003070,1113,2026-08-24T10:00:00
REF000911,PAY003071,2701,2026-08-17T06:00:00
REF000912,PAY003072,2415,2026-08-22T06:00:00
REF000913,PAY003079,706,2026-08-13T04:00:00
REF000914,PAY003081,4247,2026-08-18T06:00:00
REF000915,PAY003087,246,2026-08-10T02:00:00
REF000916,PAY003095,2301,2026-08-13T01:00:00
REF000917,PAY003100,6663,2026-09-02T17:00:00
REF000918,PAY003101,2780,2026-08-23T23:00:00
REF000919,PAY003103,3008,2026-08-18T03:00:00
REF000920,PAY003110,1165,2026-08-18T04:00:00
REF000921,PAY003111,2574,2026-08-30T03:00:00
REF000922,PAY003114,5547,2026-08-24T20:00:00
REF000923,PAY003117,1864,2026-09-03T20:00:00
REF000924,PAY003123,294,2026-08-15T21:00:00
REF000925,PAY003132,629,2026-08-24T16:00:00
REF000926,PAY003134,210,2026-08-21T11:00:00
REF000927,PAY003136,2277,2026-08-10T10:00:00
REF000928,PAY003141,1824,2026-09-02T14:00:00
REF000929,PAY003148,2786,2026-08-07T09:00:00
REF000930,PAY003150,1243,2026-08-25T16:00:00
REF000931,PAY003153,2304,2026-08-27T05:00:00
REF000932,PAY003155,1937,2026-09-01T20:00:00
REF000933,PAY003156,1536,2026-08-26T17:00:00
REF000934,PAY003159,6955,2026-08-17T12:00:00
REF000935,PAY003160,679,2026-08-17T17:00:00
REF000936,PAY003163,3696,2026-08-23T13:00:00
REF000937,PAY003171,4351,2026-08-12T12:00:00
REF000938,PAY003173,953,2026-08-08T07:00:00
REF000939,PAY003176,144,2026-09-03T07:00:00
REF000940,PAY003177,218,2026-08-08T06:00:00
REF000941,PAY003186,317,2026-08-24T23:00:00
REF000942,PAY003187,4276,2026-08-23T17:00:00
REF000943,PAY003188,3433,2026-08-29T02:00:00
REF000944,PAY003194,98,2026-08-30T05:00:00
REF000945,PAY003195,4603,2026-08-12T21:00:00
REF000946,PAY003201,1769,2026-08-29T21:00:00
REF000947,PAY003203,217,2026-08-18T19:00:00
REF000948,PAY003205,284,2026-08-06T15:00:00
REF000949,PAY003206,3190,2026-09-03T11:00:00
REF000950,PAY003209,4153,2026-08-13T07:00:00
REF000951,PAY003211,5619,2026-09-02T20:00:00
REF000952,PAY003213,1504,2026-08-27T04:00:00
REF000953,PAY003214,3685,2026-08-29T10:00:00
REF000954,PAY003222,158,2026-09-03T04:00:00
REF000955,PAY003223,1097,2026-08-09T23:00:00
REF000956,PAY003228,1059,2026-08-13T00:00:00
REF000957,PAY003229,1676,2026-08-12T20:00:00
REF000958,PAY003232,2816,2026-08-17T14:00:00
REF000959,PAY003235,3289,2026-08-17T04:00:00
REF000960,PAY003239,7187,2026-09-03T07:00:00
REF000961,PAY003240,6154,2026-08-26T09:00:00
REF000962,PAY003241,1444,2026-08-20T06:00:00
REF000963,PAY003246,3956,2026-08-06T23:00:00
REF000964,PAY003247,1583,2026-08-09T05:00:00
REF000965,PAY003254,4434,2026-08-19T20:00:00
REF000966,PAY003255,2756,2026-08-11T08:00:00
REF000967,PAY003257,963,2026-08-22T21:00:00
REF000968,PAY003259,9190,2026-08-15T06:00:00
REF000969,PAY003263,4646,2026-09-03T17:00:00
REF000970,PAY003267,2305,2026-08-19T03:00:00
REF000971,PAY003268,3599,2026-09-03T19:00:00
REF000972,PAY003274,1329,2026-08-26T04:00:00
REF000973,PAY003274,1329,2026-08-26T05:00:00
REF000974,PAY003275,501,2026-08-30T11:00:00
REF000975,PAY003276,445,2026-08-09T08:00:00
REF000976,PAY003277,83,2026-08-19T10:00:00
REF000977,PAY003278,2629,2026-08-09T13:00:00
REF000978,PAY003279,3390,2026-08-27T21:00:00
REF000979,PAY003281,2342,2026-08-23T22:00:00
REF000980,PAY003287,2196,2026-08-06T16:00:00
REF000981,PAY003288,1909,2026-08-25T13:00:00
REF000982,PAY003290,4512,2026-09-01T01:00:00
REF000983,PAY003297,402,2026-08-31T10:00:00
REF000984,PAY003298,259,2026-08-24T18:00:00
REF000985,PAY003299,1211,2026-08-15T16:00:00
