credit_id,settlement_id,amount,ts
CR000538,SET000540,23915,2026-08-14T22:00:00
CR000539,SET000541,25508,2026-08-14T01:00:00
CR000540,SET000542,32395,2026-08-16T16:00:00
CR000541,SET000543,30818,2026-08-26T05:00:00
CR000542,SET000544,15341,2026-08-28T10:00:00
CR000543,SET000545,32624,2026-08-30T19:00:00
CR000544,SET000546,35678,2026-08-19T23:00:00
CR000545,SET000547,29177,2026-08-17T11:00:00
CR000546,SET000548,42743,2026-08-22T22:00:00
CR000547,SET000549,23248,2026-08-31T21:00:00
CR000548,SET000550,8476,2026-08-25T12:00:00
CR000549,SET000551,38541,2026-08-09T14:00:00
CR000550,SET000552,9871,2026-08-26T19:00:00
CR000551,SET000553,30523,2026-08-28T10:00:00
CR000552,SET000554,18528,2026-08-13T16:00:00
CR000553,SET000555,27275,2026-08-23T19:00:00
CR000554,SET000556,7948,2026-08-21T21:00:00
CR000555,SET000557,44184,2026-08-29T13:00:00
CR000556,SET000558,24947,2026-08-08T14:00:00
CR000557,SET000559,18752,2026-08-19T21:00:00
CR000558,SET000560,21888,2026-08-31T15:00:00
CR000559,SET000561,45530,2026-09-01T22:00:00
CR000560,SET000562,28428,2026-08-14T12:00:00
CR000561,SET000563,19095,2026-08-10T23:00:00
CR000562,SET000564,31987,2026-09-02T13:00:00
CR000563,SET000565,28997,2026-08-16T19:00:00
CR000564,SET000566,4206,2026-08-20T22:00:00
CR000565,SET000567,4206,2026-08-20T22:00:00
CR000566,SET000568,17969,2026-08-31T15:00:00
CR000567,SET000569,24735,2026-08-07T22:00:00
CR000568,SET000570,40949,2026-08-25T15:00:00
CR000569,SET000571,42393,2026-08-15T06:00:00
CR000570,SET000572,15428,2026-08-16T15:00:00
CR000571,SET000574,28310,2026-08-31T19:00:00
CR000572,SET000575,24461,2026-08-29T18:00:00
CR000573,SET000576,9482,2026-08-06T17:00:00
CR000574,SET000577,31593,2026-08-28T14:00:00
CR000575,SET000578,14588,2026-08-29T03:00:00
CR000576,SET000579,29242,2026-08-31T22:00:00
CR000577,SET000580,8845,2026-08-19T05:00:00
CR000578,SET000581,21071,2026-08-25T01:00:00
CR000579,SET000582,16832,2026-08-10T00:00:00
CR000580,SET000583,40103,2026-08-26T20:00:00
CR000581,SET000584,19859,2026-08-25T09:00:00
CR000582,SET000585,16379,2026-08-10T06:00:00
CR000583,SET000586,1745,2026-08-22T02:00:00
CR000584,SET000587,37293,2026-08-12T07:00:00
CR000585,SET000588,5450,2026-09-04T00:00:00
CR000586,SET000589,4838,2026-08-18T15:00:00
CR000587,SET000590,32990,2026-08-17T13:00:00
CR000588,SET000591,35260,2026-08-29T02:00:00
CR000589,SET000592,6023,2026-08-26T22:00:00
CR000590,SET000593,25941,2026-08-07T21:00:00
CR000591,SET000594,28930,2026-08-25T10:00:00
CR000592,SET000595,23673,2026-08-09T15:00:00
CR000593,SET000596,43022,2026-08-30T12:00:00
CR000594,SET000597,37616,2026-08-20T19:00:00
CR000595,SET000598,9085,2026-08-24T03:00:00
CR000596,SET000599,2850,2026-08-17T07:00:00
CR000597,SET000600,17776,2026-08-11T00:00:00
CR000598,SET000601,33613,2026-08-14T07:00:00
CR000599,SET000602,17276,2026-08-11T03:00:00
CR000600,SET000603,33337,2026-08-25T04:00:00
CR000601,SET000604,25446,2026-08-27T23:00:00
CR000602,SET000605,46599,2026-08-17T17:00:00
CR000603,SET000606,27572,2026-08-21T23:00:00
CR000604,SET000607,37495,2026-08-14T04:00:00
CR000605,SET000608,33931,2026-08-18T12:00:00
CR000606,SET000609,19013,2026-08-22T08:00:00
CR000607,SET000610,28466,2026-08-23T04:00:00
CR000608,SET000611,16475,2026-08-10T09:00:00
CR000609,SET000612,13462,2026-08-12T07:00:00
CR000610,SET000613,22690,2026-08-20T20:00:00
CR000611,SET000614,1068,2026-08-19T13:00:00
CR000612,SET000615,34828,2026-08-17T17:00:00
CR000613,SET000616,10071,2026-08-31T15:00:00
CR000614,SET000617,34186,2026-08-19T17:00:00
CR000615,SET000618,6400,2026-08-14T01:00:00
CR000616,SET000619,21472,2026-09-01T23:00:00
CR000617,SET000620,8743,2026-08-22T04:00:00
CR000618,SET000621,21821,2026-08-24T00:00:00
CR000619,SET000622,11483,2026-08-30T23:00:00
CR000620,SET000623,29701,2026-08-18T06:00:00
CR000621,SET000624,14242,2026-08-15T20:00:00
CR000622,SET000625,6079,2026-08-09T21:00:00
CR000623,SET000626,19837,2026-08-20T10:00:00
CR000624,SET000627,41346,2026-09-03T07:00:00
CR000625,SET000628,36498,2026-08-24T23:00:00
CR000626,SET000629,9731,2026-08-26T03:00:00
CR000627,SET000630,26571,2026-08-08T17:00:00
CR000628,SET000631,17513,2026-09-01T10:00:00
CR000629,SET000632,13610,2026-08-16T16:00:00
CR000630,SET000633,18333,2026-09-02T11:00:00
CR000631,SET000634,28652,2026-08-18T18:00:00
CR000632,SET000635,44630,2026-08-20T12:00:00
CR000633,SET000636,14878,2026-08-29T06:00:00
CR000634,SET000637,35513,2026-08-14T08:00:00
CR000635,SET000638,29242,2026-08-19T06:00:00
CR000636,SET000639,42038,2026-08-13T04:00:00
CR000637,SET000640,35713,2026-08-19T07:00:00
CR000638,SET000641,31944,2026-08-11T11:00:00
CR000639,SET000642,9969,2026-08-26T06:00:00
CR000640,SET000643,16944,2026-08-13T00:00:00
CR000641,SET000644,15848,2026-08-31T08:00:00
CR000642,SET000645,18006,2026-09-02T05:00:00
CR000643,SET000646,25794,2026-08-28T05:00:00
CR000644,SET000647,21294,2026-08-20T07:00:00
CR000645,SET000648,23446,2026-08-11T13:00:00
CR000646,SET000649,13002,2026-08-14T14:00:00
CR000647,SET000650,3112,2026-08-09T22:00:00
CR000648,SET000651,26437,2026-08-27T00:00:00
CR000649,SET000652,12314,2026-08-21T19:00:00
CR000650,SET000653,38458,2026-08-29T13:00:00
CR000651,SET000654,24290,2026-08-19T16:00:00
CR000652,SET000655,22480,2026-08-29T19:00:00
CR000653,SET000656,28889,2026-08-14T20:00:00
CR000654,SET000657,36883,2026-08-09T10:00:00
CR000655,SET000658,38607,2026-08-19T11:00:00
CR000656,SET000659,16758,2026-09-04T11:00:00
CR000657,SET000660,32251,2026-08-22T01:00:00
CR000658,SET000661,7627,2026-08-29T14:00:00
CR000659,SET000662,16182,2026-08-21T23:00:00
CR000660,SET000663,6644,2026-08-07T00:00:00
CR000661,SET000664,15031,2026-09-01T17:00:00
CR000662,SET000665,7878,2026-09-02T13:00:00
CR000663,SET000666,27789,2026-08-17T23:00:00
CR000664,SET000667,23418,2026-08-31T07:00:00
CR000665,SET000668,37911,2026-08-26T00:00:00
CR000666,SET000669,2733,2026-08-24T11:00:00
CR000667,SET000670,11844,2026-08-28T18:00:00
CR000668,SET000671,6923,2026-08-09T10:00:00
CR000669,SET000672,28536,2026-08-28T14:00:00
CR000670,SET000673,7445,2026-08-27T12:00:00
CR000671,SET000674,33131,2026-08-22T22:00:00
CR000672,SET000675,26080,2026-08-14T16:00:00
CR000673,SET000676,1219,2026-08-23T01:00:00
CR000674,SET000677,2243,2026-08-23T04:00:00
CR000675,SET000678,8355,2026-08-18T15:00:00
CR000676,SET000679,36814,2026-08-27T17:00:00
CR000677,SET000680,24164,2026-08-24T09:00:00
CR000678,SET000681,15431,2026-08-11T13:00:00
CR000679,SET000682,45477,2026-08-31T23:00:00
CR000680,SET000683,27427,2026-08-10T11:00:00
CR000681,SET000684,25710,2026-08-17T18:00:00
CR000682,SET000685,16032,2026-09-01T06:00:00
CR000683,SET000686,37209,2026-08-13T13:00:00
CR000684,SET000687,28248,2026-08-26T14:00:00
CR000685,SET000688,22381,2026-08-17T01:00:00
CR000686,SET000689,36777,2026-08-21T23:00:00
CR000687,SET000690,36525,2026-08-21T17:00:00
CR000688,SET000691,1765,2026-08-09T00:00:00
CR000689,SET000692,10076,2026-08-31T02:00:00
CR000690,SET000693,35200,2026-08-18T02:00:00
CR000691,SET000694,32003,2026-08-15T10:00:00
CR000692,SET000695,21688,2026-08-06T13:00:00
CR000693,SET000696,22156,2026-09-02T12:00:00
CR000694,SET000697,22241,2026-08-22T08:00:00
CR000695,SET000698,45460,2026-08-25T21:00:00
CR000696,SET000699,29288,2026-08-21T22:00:00
CR000697,SET000700,39631,2026-08-27T14:00:00
CR000698,SET000701,26992,2026-08-13T14:00:00
CR000699,SET000702,33899,2026-09-01T19:00:00
CR000700,SET000703,22406,2026-08-11T08:00:00
CR000701,SET000704,13800,2026-08-24T23:00:00
CR000702,SET000705,24002,2026-08-23T22:00:00
CR000703,SET000706,33250,2026-08-30T08:00:00
CR000704,SET000707,32207,2026-08-28T01:00:00
CR000705,SET000708,23323,2026-08-24T14:00:00
CR000706,SET000709,20937,2026-08-26T11:00:00
CR000707,SET000710,37519,2026-08-13T17:00:00
CR000708,SET000711,42348,2026-08-08T00:00:00
CR000709,SET000712,1309,2026-08-08T04:00:00
CR000710,SET000713,25031,2026-08-16T00:00:00
CR000711,SET000714,20281,2026-08-09T00:00:00
CR000712,SET000715,1444,2026-08-07T08:00:00
CR000713,SET000716,38915,2026-08-22T21:00:00
CR000714,SET000717,22462,2026-08-08T07:00:00
CR000715,SET000718,17661,2026-08-07T19:00:00
CR000716,SET000719,34028,2026-09-02T04:00:00
CR000717,SET000720,44007,2026-08-07T15:00:00
CR000718,SET000721,17551,2026-08-18T08:00:00
CR000719,SET000722,38229,2026-08-11T05:00:00
CR000720,SET000723,37748,2026-08-08T09:00:00
CR000721,SET000724,43905,2026-08-22T19:00:00
CR000722,SET000725,35796,2026-08-15T12:00:00
CR000723,SET000726,36695,2026-08-27T19:00:00
CR000724,SET000727,15176,2026-08-22T12:00:00
CR000725,SET000728,22145,2026-08-10T15:00:00
CR000726,SET000729,8500,2026-08-08T13:00:00
CR000727,SET000730,13405,2026-08-06T13:00:00
CR000728,SET000731,26087,2026-08-29T18:00:00
CR000729,SET000732,37358,2026-08-16T02:00:00
CR000730,SET000733,45330,2026-08-14T19:00:00
CR000731,SET000734,12273,2026-09-02T03:00:00
CR000732,SET000735,14354,2026-08-28T10:00:00
CR000733,SET000736,5662,2026-08-08T14:00:00
CR000734,SET000737,31479,2026-09-03T00:00:00
CR000735,SET000738,1874,2026-08-12T23:00:00
CR000736,SET000739,1239,2026-08-25T00:00:00
CR000737,SET000740,22978,2026-08-31T05:00:00
CR000738,SET000741,20111,2026-08-22T21:00:00
CR000739,SET000742,34220,2026-08-21T05:00:00
CR000740,SET000743,9524,2026-08-14T17:00:00
CR000741,SET000744,11510,2026-08-18T09:00:00
CR000742,SET000745,9264,2026-08-10T11:00:00
CR000743,SET000746,46413,2026-09-03T00:00:00
CR000744,SET000747,17319,2026-08-09T00:00:00
CR000745,SET000748,4039,2026-08-07T17:00:00
CR000746,SET000749,8373,2026-08-19T09:00:00
CR000747,SET000750,31288,2026-08-26T20:00:00
CR000748,SET000751,34679,2026-08-24T02:00:00
CR000749,SET000752,7678,2026-08-09T06:00:00
CR000750,SET000753,7765,2026-08-09T15:00:00
CR000751,SET000754,34402,2026-08-20T08:00:00
CR000752,SET000755,3492,2026-08-26T18:00:00
CR000753,SET000756,1077,2026-08-30T21:00:00
CR000754,SET000757,6730,2026-09-01T10:00:00
CR000755,SET000758,37246,2026-08-24T08:00:00
CR000756,SET000759,12138,2026-08-23T05:00:00
CR000757,SET000760,20956,2026-08-30T16:00:00
CR000758,SET000761,3716,2026-08-07T07:00:00
CR000759,SET000762,28944,2026-08-24T04:00:00
CR000760,SET000763,19541,2026-08-18T13:00:00
CR000761,SET000764,25621,2026-08-15T05:00:00
CR000762,SET000765,11341,2026-08-28T19:00:00
CR000763,SET000766,38722,2026-08-11T08:00:00
CR000764,SET000767,25240,2026-08-09T12:00:00
CR000765,SET000768,9323,2026-08-14T19:00:00
CR000766,SET000769,26940,2026-08-07T16:00:00
CR000767,SET000770,44292,2026-08-11T00:00:00
CR000768,SET000771,43776,2026-08-13T11:00:00
CR000769,SET000772,16858,2026-08-07T07:00:00
CR000770,SET000773,36651,2026-08-09T11:00:00
CR000771,SET000774,11002,2026-08-15T14:00:00
CR000772,SET000775,5758,2026-08-21T22:00:00
CR000773,SET000776,17786,2026-08-12T03:00:00
CR000774,SET000777,14121,2026-08-11T04:00:00
CR000775,SET000778,32825,2026-08-30T13:00:00
CR000776,SET000779,1849,2026-09-03T02:00:00
CR000777,SET000780,39582,2026-08-08T10:00:00
CR000778,SET000781,31357,2026-08-16T03:00:00
CR000779,SET000782,4442,2026-08-16T05:00:00
CR000780,SET000783,40576,2026-08-07T14:00:00
CR000781,SET000784,6862,2026-08-26T03:00:00
CR000782,SET000785,41463,2026-08-23T04:00:00
CR000783,SET000786,3900,2026-08-14T14:00:00
CR000784,SET000787,22069,2026-08-27T06:00:00
CR000785,SET000788,24468,2026-08-21T04:00:00
CR000786,SET000789,3946,2026-08-06T22:00:00
CR000787,SET000790,29761,2026-08-10T11:00:00
CR000788,SET000791,1252,2026-09-02T13:00:00
CR000789,SET000792,31833,2026-08-28T01:00:00
CR000790,SET000793,7782,2026-08-10T00:00:00
CR000791,SET000794,25554,2026-08-09T15:00:00
CR000792,SET000795,22883,2026-08-16T07:00:00
CR000793,SET000796,39475,2026-08-13T18:00:00
CR000794,SET000797,35978,2026-08-12T00:00:00
CR000795,SET000798,40857,2026-08-20T21:00:00
CR000796,SET000799,42514,2026-08-28T00:00:00
CR000797,SET000800,23482,2026-08-10T18:00:00
CR000798,SET000801,28098,2026-08-17T14:00:00
CR000799,SET000802,2590,2026-09-02T08:00:00
CR000800,SET000803,11258,2026-08-24T22:00:00
CR000801,SET000804,45102,2026-08-26T22:00:00
CR000802,SET000805,24312,2026-08-11T15:00:00
CR000803,SET000806,36838,2026-08-13T19:00:00
CR000804,SET000807,3976,2026-08-19T02:00:00
CR000805,SET000808,44753,2026-08-12T01:00:00
CR000806,SET000809,13787,2026-08-16T17:00:00
CR000807,SET000810,45998,2026-08-19T22:00:00
CR000808,SET000811,12563,2026-09-01T10:00:00
CR000809,SET000812,33426,2026-08-17T08:00:00
CR000810,SET000813,7504,2026-08-24T17:00:00
CR000811,SET000814,46322,2026-09-02T22:00:00
CR000812,SET000815,31426,2026-08-08T22:00:00
CR000813,SET000816,37566,2026-09-01T12:00:00
CR000814,SET000817,12724,2026-08-14T01:00:00
CR000815,SET000818,35290,2026-08-20T17:00:00
CR000816,SET000819,43361,2026-08-20T05:00:00
CR000817,SET000820,40481,2026-08-11T16:00:00
CR000818,SET000821,23083,2026-08-08T05:00:00
CR000819,SET000822,44587,2026-08-19T08:00:00
CR000820,SET000823,35494,2026-09-03T13:00:00
CR000821,SET000824,33481,2026-09-02T18:00:00
CR000822,SET000825,13276,2026-09-01T02:00:00
CR000823,SET000826,35350,2026-08-08T21:00:00
CR000824,SET000827,41199,2026-08-17T12:00:00
CR000825,SET000828,45878,2026-08-17T01:00:00
CR000826,SET000829,9391,2026-09-03T00:00:00
CR000827,SET000830,12348,2026-08-11T19:00:00
CR000828,SET000831,15520,2026-08-18T05:00:00
CR000829,SET000832,26817,2026-09-03T21:00:00
CR000830,SET000833,29199,2026-08-09T05:00:00
CR000831,SET000834,31395,2026-09-01T12:00:00
CR000832,SET000835,6302,2026-08-22T18:00:00
CR000833,SET000836,28941,2026-08-07T10:00:00
CR000834,SET000837,28895,2026-08-18T22:00:00
CR000835,SET000838,8315,2026-08-07T23:00:00
CR000836,SET000839,1686,2026-08-11T22:00:00
CR000837,SET000840,1295,2026-08-18T19:00:00
CR000838,SET000841,18697,2026-08-29T13:00:00
CR000839,SET000842,40392,2026-08-27T08:00:00
CR000840,SET000843,37223,2026-08-12T04:00:00
CR000841,SET000844,5461,2026-08-24T22:00:00
CR000842,SET000845,38073,2026-08-21T12:00:00
CR000843,SET000846,38137,2026-08-09T04:00:00
CR000844,SET000847,21280,2026-08-21T14:00:00
CR000845,SET000848,10712,2026-08-20T01:00:00
CR000846,SET000849,10692,2026-08-26T04:00:00
CR000847,SET000850,21179,2026-08-15T03:00:00
CR000848,SET000851,20494,2026-08-30T23:00:00
CR000849,SET000852,6213,2026-08-29T15:00:00
CR000850,SET000853,39730,2026-09-03T19:00:00
CR000851,SET000854,37964,2026-08-10T10:00:00
CR000852,SET000855,28847,2026-08-12T14:00:00
CR000853,SET000856,10471,2026-08-26T02:00:00
CR000854,SET000857,32995,2026-08-18T16:00:00
CR000855,SET000858,40551,2026-08-13T16:00:00
CR000856,SET000859,12421,2026-08-11T11:00:00
CR000857,SET000860,31869,2026-09-02T21:00:00
CR000858,SET000861,14219,2026-08-25T15:00:00
CR000859,SET000862,34066,2026-08-20T05:00:00
CR000860,SET000863,30025,2026-09-02T22:00:00
CR000861,SET000864,34289,2026-08-23T22:00:00
CR000862,SET000865,32003,2026-08-19T11:00:00
CR000863,SET000866,5948,2026-08-19T13:00:00
CR000864,SET000867,23523,2026-08-20T21:00:00
CR000865,SET000868,32307,2026-08-29T16:00:00
CR000866,SET000869,5901,2026-08-23T15:00:00
CR000867,SET000870,11029,2026-08-30T13:00:00
CR000868,SET000871,22075,2026-08-15T01:00:00
CR000869,SET000872,31849,2026-08-18T02:00:00
CR000870,SET000873,9146,2026-08-28T18:00:00
CR000871,SET000874,3479,2026-08-29T08:00:00
CR000872,SET000875,12478,2026-08-18T07:00:00
CR000873,SET000876,43259,2026-08-31T23:00:00
CR000874,SET000877,31097,2026-08-28T08:00:00
CR000875,SET000878,34543,2026-08-27T20:00:00
CR000876,SET000879,44781,2026-08-16T06:00:00
CR000877,SET000880,25420,2026-08-26T23:00:00
CR000878,SET000881,35717,2026-08-09T09:00:00
CR000879,SET000882,34931,2026-08-30T14:00:00
CR000880,SET000883,9302,2026-08-12T14:00:00
CR000881,SET000884,44334,2026-08-13T08:00:00
CR000882,SET000885,3750,2026-08-17T07:00:00
CR000883,SET000886,31781,2026-08-19T08:00:00
CR000884,SET000887,45493,2026-08-17T11:00:00
CR000885,SET000888,15831,2026-09-01T01:00:00
CR000886,SET000889,35717,2026-08-27T13:00:00
CR000887,SET000890,1430,2026-08-30T14:00:00
CR000888,SET000891,14101,2026-08-22T03:00:00
CR000889,SET000892,10864,2026-08-10T15:00:00
CR000890,SET000893,35230,2026-08-20T00:00:00
CR000891,SET000894,26371,2026-08-17T23:00:00
CR000892,SET000895,36699,2026-08-24T19:00:00
CR000893,SET000896,46054,2026-08-29T17:00:00
CR000894,SET000897,29512,2026-08-28T17:00:00
CR000895,SET000898,26570,2026-08-12T03:00:00
CR000896,SET000899,40064,2026-08-29T10:00:00
CR000897,SET000900,26588,2026-08-26T03:00:00
CR000898,SET000901,3388,2026-08-18T12:00:00
CR000899,SET000902,32764,2026-08-28T03:00:00
CR000900,SET000903,13864,2026-08-13T12:00:00
CR000901,SET000904,39282,2026-08-25T17:00:00
CR000902,SET000905,23908,2026-08-28T21:00:00
CR000903,SET000906,26497,2026-08-18T18:00:00
CR000904,SET000907,28242,2026-09-01T16:00:00
CR000905,SET000908,36701,2026-08-20T18:00:00
CR000906,SET000909,17797,2026-08-16T05:00:00
CR000907,SET000910,15535,2026-08-31T01:00:00
CR000908,SET000911,22698,2026-08-13T17:00:00
CR000909,SET000912,34032,2026-08-19T12:00:00
CR000910,SET000913,22679,2026-08-16T01:00:00
CR000911,SET000914,2722,2026-08-24T14:00:00
CR000912,SET000915,15056,2026-08-25T19:00:00
CR000913,SET000916,23536,2026-09-04T05:00:00
CR000914,SET000917,6918,2026-08-21T00:00:00
CR000915,SET000918,12380,2026-08-20T12:00:00
CR000916,SET000919,15062,2026-08-27T12:00:00
CR000917,SET000920,15981,2026-08-24T07:00:00
CR000918,SET000921,16930,2026-08-20T10:00:00
CR000919,SET000922,8635,2026-08-06T18:00:00
CR000920,SET000923,35574,2026-08-15T01:00:00
CR000921,SET000924,32435,2026-08-11T02:00:00
CR000922,SET000925,31766,2026-08-11T00:00:00
CR000923,SET000926,28014,2026-08-12T13:00:00
CR000924,SET000927,26132,2026-08-28T04:00:00
CR000925,SET000928,45591,2026-08-22T03:00:00
CR000926,SET000929,14441,2026-08-31T07:00:00
CR000927,SET000930,16443,2026-08-25T12:00:00
CR000928,SET000931,40149,2026-08-27T18:00:00
CR000929,SET000932,27754,2026-08-19T17:00:00
CR000930,SET000933,18842,2026-08-11T05:00:00
CR000931,SET000934,43123,2026-08-24T02:00:00
CR000932,SET000935,24037,2026-08-15T10:00:00
CR000933,SET000936,27681,2026-08-13T13:00:00
CR000934,SET000937,16581,2026-08-11T09:00:00
CR000935,SET000938,41519,2026-08-24T18:00:00
CR000936,SET000939,7128,2026-08-21T08:00:00
CR000937,SET000940,36780,2026-08-24T15:00:00
CR000938,SET000941,8721,2026-08-06T15:00:00
CR000939,SET000942,42499,2026-08-28T04:00:00
CR000940,SET000943,43990,2026-08-16T13:00:00
CR000941,SET000944,19282,2026-08-29T10:00:00
CR000942,SET000945,22533,2026-08-09T11:00:00
CR000943,SET000946,4780,2026-08-25T21:00:00
CR000944,SET000947,19592,2026-08-09T19:00:00
CR000945,SET000948,29402,2026-08-20T03:00:00
CR000946,SET000949,12725,2026-08-30T06:00:00
CR000947,SET000950,45747,2026-08-26T15:00:00
CR000948,SET000951,6062,2026-08-12T05:00:00
CR000949,SET000952,26343,2026-09-01T01:00:00
CR000950,SET000953,9250,2026-08-22T10:00:00
CR000951,SET000954,19133,2026-08-30T05:00:00
CR000952,SET000955,10364,2026-08-21T17:00:00
CR000953,SET000956,35516,2026-08-12T05:00:00
CR000954,SET000957,45551,2026-08-10T09:00:00
CR000955,SET000958,41605,2026-08-17T01:00:00
CR000956,SET000959,31751,2026-08-31T19:00:00
CR000957,SET000960,24778,2026-09-04T04:00:00
CR000958,SET000961,9683,2026-08-15T14:00:00
CR000959,SET000962,32408,2026-08-15T06:00:00
CR000960,SET000963,13722,2026-08-29T09:00:00
CR000961,SET000964,13722,2026-08-29T09:00:00
CR000962,SET000965,36003,2026-08-18T01:00:00
CR000963,SET000966,11408,2026-08-08T01:00:00
CR000964,SET000967,13291,2026-08-08T22:00:00
CR000965,SET000968,40157,2026-08-24T00:00:00
CR000966,SET000969,34965,2026-08-18T00:00:00
CR000967,SET000970,12128,2026-08-08T10:00:00
CR000968,SET000971,18363,2026-08-14T15:00:00
CR000969,SET000972,10557,2026-08-27T16:00:00
CR000970,SET000973,8964,2026-09-04T06:00:00
CR000971,SET000974,1916,2026-08-21T00:00:00
CR000972,SET000975,32821,2026-08-15T20:00:00
CR000973,SET000976,8653,2026-09-01T13:00:00
CR000974,SET000977,16954,2026-09-04T02:00:00
CR000975,SET000978,39334,2026-08-25T01:00:00
CR000976,SET000979,6978,2026-08-26T17:00:00
CR000977,SET000980,20918,2026-08-28T20:00:00
CR000978,SET000981,36092,2026-08-24T19:00:00
CR000979,SET000982,13673,2026-09-02T09:00:00
CR000980,SET000983,16053,2026-08-21T18:00:00
CR000981,SET000984,18617,2026-08-18T17:00:00
CR000982,SET000985,8643,2026-08-18T21:00:00
