payment_id,order_id,amount,status,method,ts
PAY000437,O000435,5523,settled,card,2026-08-15T06:00:00
PAY000438,O000436,12795,settled,card,2026-08-08T01:00:00
PAY000439,O000437,26066,settled,wire,2026-08-19T07:00:00
PAY000440,O000438,44371,settled,wire,2026-08-29T17:00:00
PAY000441,O000439,36209,settled,wallet,2026-08-29T23:00:00
PAY000442,O000440,2489,settled,ach,2026-08-15T15:00:00
PAY000443,O000441,16051,settled,wire,2026-08-28T19:00:00
PAY000444,O000442,8395,settled,wallet,2026-08-17T12:00:00
PAY000445,O000443,5409,settled,card,2026-08-16T08:00:00
PAY000446,O000444,3899,settled,card,2026-08-25T10:00:00
PAY000447,O000445,4699,settled,ach,2026-08-25T10:00:00
PAY000448,O000446,45075,settled,wallet,2026-08-25T07:00:00
PAY000449,O000447,44267,settled,wallet,2026-08-17T18:00:00
PAY000450,O000448,37485,settled,wallet,2026-08-27T22:00:00
PAY000451,O000449,4072,settled,wire,2026-08-07T23:00:00
PAY000452,O000450,21888,settled,wire,2026-08-17T23:00:00
PAY000453,O000451,13050,settled,ach,2026-08-15T05:00:00
PAY000454,O000452,20709,settled,ach,2026-08-29T06:00:00
PAY000455,O000453,37856,settled,wire,2026-08-17T15:00:00
PAY000456,O000454,17711,settled,ach,2026-09-01T01:00:00
PAY000457,O000455,7059,settled,wire,2026-08-27T06:00:00
PAY000458,O000456,45149,settled,card,2026-09-02T17:00:00
PAY000459,O000457,39507,settled,card,2026-08-11T13:00:00
PAY000460,O000458,22821,settled,ach,2026-09-03T18:00:00
PAY000461,O000459,8688,settled,ach,2026-08-14T23:00:00
PAY000462,O000460,47122,settled,ach,2026-08-11T20:00:00
PAY000463,O000461,25947,settled,wallet,2026-08-07T17:00:00
PAY000464,O000462,24569,settled,wallet,2026-08-14T04:00:00
PAY000465,O000463,31768,settled,wire,2026-08-21T18:00:00
PAY000466,O000464,28127,settled,ach,2026-08-29T04:00:00
PAY000467,O000465,39275,settled,card,2026-08-17T14:00:00
PAY000468,O000466,22618,settled,wallet,2026-08-14T02:00:00
PAY000469,O000467,33022,settled,wallet,2026-08-08T00:00:00
PAY000470,O000468,24080,settled,wire,2026-08-14T13:00:00
PAY000471,O000469,36529,settled,ach,2026-09-01T21:00:00
PAY000472,O000470,5871,settled,card,2026-08-06T21:00:00
PAY000473,O000471,28026,settled,card,2026-08-25T13:00:00
PAY000474,O000472,1599,settled,card,2026-08-19T11:00:00
PAY000475,O000473,44696,settled,card,2026-08-14T19:00:00
PAY000476,O000474,35879,settled,wire,2026-09-03T21:00:00
PAY000477,O000475,19005,settled,card,2026-08-23T04:00:00
PAY000478,O000476,46734,settled,card,2026-08-27T18:00:00
PAY000479,O000477,35366,settled,card,2026-08-08T23:00:00
PAY000480,O000478,18519,settled,wallet,2026-09-01T01:00:00
PAY000481,O000479,31080,settled,wallet,2026-08-25T18:00:00
PAY000482,O000480,6283,settled,wallet,2026-08-07T16:00:00
PAY000483,O000481,25855,settled,card,2026-08-15T02:00:00
PAY000484,O000482,47061,settled,card,2026-08-16T21:00:00
PAY000485,O000483,7249,settled,wallet,2026-09-02T14:00:00
PAY000486,O000484,46369,settled,ach,2026-08-15T03:00:00
PAY000487,O000485,5872,settled,wallet,2026-08-23T10:00:00
PAY000488,O000486,21610,settled,card,2026-08-10T08:00:00
PAY000489,O000487,47708,settled,ach,2026-09-01T03:00:00
PAY000490,O000488,16759,settled,wallet,2026-08-18T19:00:00
PAY000491,O000489,10171,settled,wallet,2026-09-01T01:00:00
PAY000492,O000490,29645,settled,wallet,2026-08-20T21:00:00
PAY000493,O000491,22389,settled,wire,2026-08-16T04:00:00
PAY000494,O000492,37243,settled,wire,2026-08-16T23:00:00
PAY000495,O000493,44297,settled,ach,2026-08-09T00:00:00
PAY000496,O000494,47734,settled,wallet,2026-08-28T20:00:00
PAY000497,O000495,42543,settled,wire,2026-08-21T21:00:00
PAY000498,O000496,1340,settled,wallet,2026-08-16T10:00:00
PAY000499,O000497,7699,settled,wallet,2026-08-17T00:00:00
PAY000500,O000498,34583,settled,wire,2026-09-03T07:00:00
PAY000501,O000499,7099,settled,card,2026-08-21T13:00:00
PAY000502,O000500,28119,settled,wire,2026-08-31T19:00:00
PAY000503,O000501,12113,settled,ach,2026-08-28T04:00:00
PAY000504,O000502,18590,settled,ach,2026-09-01T17:00:00
PAY000505,O000503,28597,settled,ach,2026-08-20T00:00:00
PAY000506,O000504,41962,settled,wallet,2026-08-09T02:00:00
PAY000507,O000505,9879,settled,ach,2026-08-18T12:00:00
PAY000508,O000506,25896,settled,wallet,2026-08-21T08:00:00
PAY000509,O000507,43666,settled,wire,2026-08-29T14:00:00
PAY000510,O000508,46566,settled,wallet,2026-08-27T20:00:00
PAY000511,O000509,20100,settled,wire,2026-08-08T09:00:00
PAY000512,O000510,16887,settled,wire,2026-08-23T10:00:00
PAY000513,O000511,37952,settled,wire,2026-08-27T17:00:00
PAY000514,O000512,31252,settled,card,2026-08-26T11:00:00
PAY000515,O000513,46405,settled,wire,2026-08-06T16:00:00
PAY000516,O000514,20846,settled,wire,2026-08-17T08:00:00
PAY000517,O000515,40186,settled,wire,2026-08-18T07:00:00
PAY000518,O000516,24562,settled,wire,2026-08-12T12:00:00
PAY000519,O000517,17268,settled,card,2026-08-20T06:00:00
PAY000520,O000518,3903,settled,ach,2026-08-07T21:00:00
PAY000521,O000519,22731,settled,wire,2026-08-17T01:00:00
PAY000522,O000520,17956,settled,card,2026-08-13T06:00:00
PAY000523,O000521,26633,settled,ach,2026-08-06T10:00:00
PAY000524,O000522,2609,settled,ach,2026-08-22T19:00:00
PAY000525,O000523,6626,settled,wire,2026-08-20T13:00:00
PAY000526,O000524,14557,settled,wallet,2026-08-20T13:00:00
PAY000527,O000525,46663,settled,wire,2026-09-01T13:00:00
PAY000528,O000526,47581,settled,wallet,2026-08-07T18:00:00
PAY000529,O000527,11771,settled,card,2026-08-25T00:00:00
PAY000530,O000528,22691,settled,ach,2026-08-15T16:00:00
PAY000531,O000529,42271,settled,ach,2026-08-18T12:00:00
PAY000532,O000530,13931,settled,card,2026-08-17T02:00:00
PAY000533,O000531,4371,settled,wire,2026-08-29T11:00:00
PAY000534,O000532,36185,settled,card,2026-08-27T00:00:00
PAY000535,O000533,44955,settled,wire,2026-08-12T21:00:00
PAY000536,O000534,41062,settled,wallet,2026-08-30T13:00:00
PAY000537,O000535,31006,settled,wallet,2026-08-06T16:00:00
PAY000538,O000536,39677,settled,wallet,2026-08-22T01:00:00
PAY000539,O000537,8664,settled,card,2026-08-29T09:00:00
PAY000540,O000538,10035,settled,wire,2026-08-17T08:00:00
PAY000541,O000539,36217,settled,ach,2026-08-07T21:00:00
PAY000542,O000540,33089,settled,ach,2026-08-21T23:00:00
PAY000543,O000541,24529,settled,wire,2026-08-14T17:00:00
PAY000544,O000542,26162,settled,ach,2026-08-13T20:00:00
PAY000545,O000543,33225,settled,wire,2026-08-16T11:00:00
PAY000546,O000544,38053,settled,wire,2026-08-26T00:00:00
PAY000547,O000545,15735,settled,wallet,2026-08-28T05:00:00
PAY000548,O000546,33460,settled,wire,2026-08-30T14:00:00
PAY000549,O000547,36593,settled,card,2026-08-19T18:00:00
PAY000550,O000548,29925,settled,card,2026-08-17T06:00:00
PAY000551,O000549,43839,settled,card,2026-08-22T17:00:00
PAY000552,O000550,23844,settled,card,2026-08-31T16:00:00
PAY000553,O000551,8693,settled,wire,2026-08-25T07:00:00
PAY000554,O000552,39530,settled,ach,2026-08-09T09:00:00
PAY000555,O000553,10124,settled,wire,2026-08-26T14:00:00
PAY000556,O000554,35883,settled,card,2026-08-28T05:00:00
PAY000557,O000555,20178,settled,wallet,2026-08-13T11:00:00
PAY000558,O000556,27974,settled,card,2026-08-23T14:00:00
PAY000559,O000557,9696,settled,ach,2026-08-21T16:00:00
PAY000560,O000558,45317,settled,ach,2026-08-29T08:00:00
PAY000561,O000559,25587,settled,wallet,2026-08-08T09:00:00
PAY000562,O000560,19233,settled,card,2026-08-19T16:00:00
PAY000563,O000561,22449,settled,wire,2026-08-31T10:00:00
PAY000564,O000562,46697,settled,wire,2026-09-01T17:00:00
PAY000565,O000563,29157,settled,wire,2026-08-14T07:00:00
PAY000566,O000564,19585,settled,wallet,2026-08-10T18:00:00
PAY000567,O000565,32807,settled,ach,2026-09-02T08:00:00
PAY000568,O000566,31119,settled,card,2026-08-16T14:00:00
PAY000569,O000567,4314,settled,wire,2026-08-20T17:00:00
PAY000570,O000567,4314,settled,wire,2026-08-20T17:00:00
PAY000571,O000568,20783,settled,ach,2026-08-31T10:00:00
PAY000572,O000569,25369,settled,wallet,2026-08-07T17:00:00
PAY000573,O000570,41999,settled,ach,2026-08-25T10:00:00
PAY000574,O000571,47117,settled,wire,2026-08-15T01:00:00
PAY000575,O000572,15823,settled,card,2026-08-16T10:00:00
PAY000576,O000573,14387,settled,card,2026-09-01T20:00:00
PAY000577,O000574,32306,settled,wire,2026-08-31T14:00:00
PAY000578,O000575,25088,settled,card,2026-08-29T13:00:00
PAY000579,O000576,9725,settled,wire,2026-08-06T12:00:00
PAY000580,O000577,37915,settled,ach,2026-08-28T09:00:00
PAY000581,O000578,14962,settled,wire,2026-08-28T22:00:00
PAY000582,O000579,29992,settled,wire,2026-08-31T17:00:00
PAY000583,O000580,9071,settled,card,2026-08-19T00:00:00
PAY000584,O000581,21611,settled,wallet,2026-08-24T20:00:00
PAY000585,O000582,17263,settled,wallet,2026-08-09T19:00:00
PAY000586,O000583,46251,settled,wallet,2026-08-26T15:00:00
PAY000587,O000584,20368,settled,ach,2026-08-25T04:00:00
PAY000588,O000585,16799,settled,wire,2026-08-10T01:00:00
PAY000589,O000586,1790,settled,card,2026-08-21T21:00:00
PAY000590,O000587,38249,settled,ach,2026-08-12T02:00:00
PAY000591,O000588,5783,settled,ach,2026-09-03T19:00:00
PAY000592,O000589,4962,settled,wallet,2026-08-18T10:00:00
PAY000593,O000590,33836,settled,wallet,2026-08-17T08:00:00
PAY000594,O000591,36164,settled,wire,2026-08-28T21:00:00
PAY000595,O000592,6178,settled,wallet,2026-08-26T17:00:00
PAY000596,O000593,26606,settled,ach,2026-08-07T16:00:00
PAY000597,O000594,29671,settled,card,2026-08-25T05:00:00
PAY000598,O000595,29474,settled,card,2026-08-09T10:00:00
PAY000599,O000596,44126,settled,card,2026-08-30T07:00:00
PAY000600,O000597,46973,settled,card,2026-08-20T14:00:00
PAY000601,O000598,9318,settled,wallet,2026-08-23T22:00:00
PAY000602,O000599,2923,settled,card,2026-08-17T02:00:00
PAY000603,O000600,18232,settled,wallet,2026-08-10T19:00:00
PAY000604,O000601,34474,settled,card,2026-08-14T02:00:00
PAY000605,O000602,17719,settled,ach,2026-08-10T22:00:00
PAY000606,O000603,34346,settled,card,2026-08-24T23:00:00
PAY000607,O000604,26098,settled,card,2026-08-27T18:00:00
PAY000608,O000605,47794,settled,card,2026-08-17T12:00:00
PAY000609,O000606,28279,settled,ach,2026-08-21T18:00:00
PAY000610,O000607,38456,settled,wallet,2026-08-13T23:00:00
PAY000611,O000608,34801,settled,card,2026-08-18T07:00:00
PAY000612,O000609,19501,settled,card,2026-08-22T03:00:00
PAY000613,O000610,30933,settled,wallet,2026-08-22T23:00:00
PAY000614,O000611,16897,settled,wallet,2026-08-10T04:00:00
PAY000615,O000612,13807,settled,wire,2026-08-12T02:00:00
PAY000616,O000613,27872,settled,ach,2026-08-20T15:00:00
PAY000617,O000614,1095,settled,card,2026-08-19T08:00:00
PAY000618,O000615,35721,settled,wallet,2026-08-17T12:00:00
PAY000619,O000616,10330,settled,wire,2026-08-31T10:00:00
PAY000620,O000617,35062,settled,card,2026-08-19T12:00:00
PAY000621,O000618,6564,settled,wire,2026-08-13T20:00:00
PAY000622,O000619,26844,settled,ach,2026-09-01T18:00:00
PAY000623,O000620,9566,settled,wire,2026-08-21T23:00:00
PAY000624,O000621,22381,settled,wire,2026-08-23T19:00:00
PAY000625,O000622,14284,settled,ach,2026-08-30T18:00:00
PAY000626,O000623,30462,settled,ach,2026-08-18T01:00:00
PAY000627,O000624,14607,settled,card,2026-08-15T15:00:00
PAY000628,O000625,6925,settled,wallet,2026-08-09T16:00:00
PAY000629,O000626,22482,settled,card,2026-08-20T05:00:00
PAY000630,O000627,45379,settled,wire,2026-09-03T02:00:00
PAY000631,O000628,37434,settled,wire,2026-08-24T18:00:00
PAY000632,O000629,10161,settled,card,2026-08-25T22:00:00
PAY000633,O000630,27252,settled,ach,2026-08-08T12:00:00
PAY000634,O000631,17962,settled,card,2026-09-01T05:00:00
PAY000635,O000632,13959,settled,card,2026-08-16T11:00:00
PAY000636,O000633,22728,settled,ach,2026-09-02T06:00:00
PAY000637,O000634,29387,settled,ach,2026-08-18T13:00:00
PAY000638,O000635,45775,settled,wire,2026-08-20T07:00:00
PAY000639,O000636,19021,settled,ach,2026-08-29T01:00:00
PAY000640,O000637,41434,settled,card,2026-08-14T03:00:00
PAY000641,O000638,32393,settled,wire,2026-08-19T01:00:00
PAY000642,O000639,43116,settled,ach,2026-08-12T23:00:00
PAY000643,O000640,36629,settled,ach,2026-08-19T02:00:00
PAY000644,O000641,32763,settled,wallet,2026-08-11T06:00:00
PAY000645,O000642,12784,settled,wallet,2026-08-26T01:00:00
PAY000646,O000643,19411,settled,card,2026-08-12T19:00:00
PAY000647,O000644,16254,settled,wallet,2026-08-31T03:00:00
PAY000648,O000645,18467,settled,ach,2026-09-02T00:00:00
PAY000649,O000646,26455,settled,ach,2026-08-28T00:00:00
PAY000650,O000647,21840,settled,ach,2026-08-20T02:00:00
PAY000651,O000648,24047,settled,card,2026-08-11T08:00:00
PAY000652,O000649,13336,settled,ach,2026-08-14T09:00:00
PAY000653,O000650,3487,settled,wallet,2026-08-09T17:00:00
PAY000654,O000651,32325,settled,ach,2026-08-26T19:00:00
PAY000655,O000652,12630,settled,ach,2026-08-21T14:00:00
PAY000656,O000653,39444,settled,card,2026-08-29T08:00:00
PAY000657,O000654,24913,settled,card,2026-08-19T11:00:00
PAY000658,O000655,23056,settled,wire,2026-08-29T14:00:00
PAY000659,O000656,29630,settled,ach,2026-08-14T15:00:00
PAY000660,O000657,37829,settled,wallet,2026-08-09T05:00:00
PAY000661,O000658,39597,settled,wallet,2026-08-19T06:00:00
PAY000662,O000659,20301,settled,wallet,2026-09-04T08:00:00
PAY000663,O000660,38190,settled,wire,2026-08-21T20:00:00
PAY000664,O000661,7822,settled,ach,2026-08-29T09:00:00
PAY000665,O000662,16597,settled,wallet,2026-08-21T18:00:00
PAY000666,O000663,6814,settled,ach,2026-08-06T19:00:00
PAY000667,O000664,18380,settled,wallet,2026-09-01T12:00:00
PAY000668,O000665,8080,settled,wallet,2026-09-02T08:00:00
PAY000669,O000666,28502,settled,wire,2026-08-17T18:00:00
PAY000670,O000667,24018,settled,wire,2026-08-31T02:00:00
PAY000671,O000668,38883,settled,wire,2026-08-25T19:00:00
PAY000672,O000669,3189,settled,ach,2026-08-24T06:00:00
PAY000673,O000670,12148,settled,card,2026-08-28T13:00:00
PAY000674,O000671,7101,settled,card,2026-08-09T05:00:00
PAY000675,O000672,29267,settled,wire,2026-08-28T09:00:00
PAY000676,O000673,7636,settled,wire,2026-08-27T07:00:00
PAY000677,O000674,36397,settled,wire,2026-08-22T17:00:00
PAY000678,O000675,26749,settled,ach,2026-08-14T11:00:00
PAY000679,O000676,1250,settled,ach,2026-08-22T20:00:00
PAY000680,O000677,2686,settled,wire,2026-08-22T23:00:00
PAY000681,O000678,8569,settled,card,2026-08-18T10:00:00
PAY000682,O000679,44321,settled,wire,2026-08-27T12:00:00
PAY000683,O000680,25209,settled,wallet,2026-08-24T04:00:00
PAY000684,O000681,15827,settled,wire,2026-08-11T08:00:00
PAY000685,O000682,46643,settled,card,2026-08-31T18:00:00
PAY000686,O000683,28131,settled,wallet,2026-08-10T06:00:00
PAY000687,O000684,26369,settled,ach,2026-08-17T13:00:00
PAY000688,O000685,16443,settled,wire,2026-09-01T01:00:00
PAY000689,O000686,47812,settled,wire,2026-08-13T08:00:00
PAY000690,O000687,30428,settled,ach,2026-08-26T09:00:00
PAY000691,O000688,28746,settled,ach,2026-08-16T20:00:00
PAY000692,O000689,42105,settled,ach,2026-08-21T18:00:00
PAY000693,O000690,37461,settled,card,2026-08-21T12:00:00
PAY000694,O000691,1810,settled,wallet,2026-08-08T19:00:00
PAY000695,O000692,10806,settled,wire,2026-08-30T21:00:00
PAY000696,O000693,36103,settled,card,2026-08-17T21:00:00
PAY000697,O000694,32823,settled,wallet,2026-08-15T05:00:00
PAY000698,O000695,27409,settled,card,2026-08-06T08:00:00
PAY000699,O000696,22724,settled,wire,2026-09-02T07:00:00
PAY000700,O000697,25408,settled,wire,2026-08-22T03:00:00
PAY000701,O000698,46625,settled,wallet,2026-08-25T16:00:00
PAY000702,O000699,30039,settled,ach,2026-08-21T17:00:00
PAY000703,O000700,40647,settled,wallet,2026-08-27T09:00:00
PAY000704,O000701,27684,settled,wire,2026-08-13T09:00:00
PAY000705,O000702,34768,settled,wallet,2026-09-01T14:00:00
PAY000706,O000703,27436,settled,wallet,2026-08-11T03:00:00
PAY000707,O000704,14154,settled,card,2026-08-24T18:00:00
PAY000708,O000705,24617,settled,card,2026-08-23T17:00:00
PAY000709,O000706,34103,settled,wallet,2026-08-30T03:00:00
PAY000710,O000707,33033,settled,card,2026-08-27T20:00:00
PAY000711,O000708,23921,settled,wire,2026-08-24T09:00:00
PAY000712,O000709,26333,settled,card,2026-08-26T06:00:00
PAY000713,O000710,45413,settled,ach,2026-08-13T12:00:00
PAY000714,O000711,45708,settled,card,2026-08-07T19:00:00
PAY000715,O000712,1554,settled,ach,2026-08-07T23:00:00
PAY000716,O000713,25672,settled,wallet,2026-08-15T19:00:00
PAY000717,O000714,20801,settled,wallet,2026-08-08T19:00:00
PAY000718,O000715,1481,settled,wire,2026-08-07T03:00:00
PAY000719,O000716,39913,settled,wallet,2026-08-22T16:00:00
PAY000720,O000717,23038,settled,card,2026-08-08T02:00:00
PAY000721,O000718,18114,settled,wallet,2026-08-07T14:00:00
PAY000722,O000719,34901,settled,wallet,2026-09-01T23:00:00
PAY000723,O000720,45614,settled,wire,2026-08-07T10:00:00
PAY000724,O000721,18001,settled,wire,2026-08-18T03:00:00
PAY000725,O000722,39209,settled,wire,2026-08-11T00:00:00
PAY000726,O000723,47751,settled,ach,2026-08-08T04:00:00
PAY000727,O000724,45031,settled,wire,2026-08-22T14:00:00
PAY000728,O000725,37585,settled,ach,2026-08-15T07:00:00
PAY000729,O000726,37636,settled,ach,2026-08-27T14:00:00
PAY000730,O000727,15565,settled,wallet,2026-08-22T07:00:00
PAY000731,O000728,22713,settled,wire,2026-08-10T10:00:00
PAY000732,O000729,8718,settled,wallet,2026-08-08T08:00:00
PAY000733,O000730,13749,settled,card,2026-08-06T08:00:00
PAY000734,O000731,28073,settled,wire,2026-08-29T13:00:00
PAY000735,O000732,38316,settled,ach,2026-08-15T21:00:00
PAY000736,O000733,47902,settled,ach,2026-08-14T14:00:00
PAY000737,O000734,12588,settled,wallet,2026-09-01T22:00:00
PAY000738,O000735,14722,settled,card,2026-08-28T05:00:00
PAY000739,O000736,6769,settled,ach,2026-08-08T09:00:00
PAY000740,O000737,32286,settled,wire,2026-09-02T19:00:00
PAY000741,O000738,1922,settled,ach,2026-08-12T18:00:00
PAY000742,O000739,1270,settled,ach,2026-08-24T19:00:00
PAY000743,O000740,23567,settled,ach,2026-08-31T00:00:00
PAY000744,O000741,21061,settled,wire,2026-08-22T16:00:00
PAY000745,O000742,35097,settled,wallet,2026-08-21T00:00:00
PAY000746,O000743,9768,settled,wire,2026-08-14T12:00:00
PAY000747,O000744,11805,settled,wallet,2026-08-18T04:00:00
PAY000748,O000745,9598,settled,card,2026-08-10T06:00:00
PAY000749,O000746,47603,settled,ach,2026-09-02T19:00:00
PAY000750,O000747,17763,settled,wire,2026-08-08T19:00:00
PAY000751,O000748,4143,settled,card,2026-08-07T12:00:00
PAY000752,O000749,8588,settled,card,2026-08-19T04:00:00
PAY000753,O000750,32090,settled,card,2026-08-26T15:00:00
PAY000754,O000751,44362,settled,card,2026-08-23T21:00:00
PAY000755,O000752,7875,settled,ach,2026-08-09T01:00:00
PAY000756,O000753,7964,settled,card,2026-08-09T10:00:00
PAY000757,O000754,35284,settled,ach,2026-08-20T03:00:00
PAY000758,O000755,3582,settled,wire,2026-08-26T13:00:00
PAY000759,O000756,1179,settled,wire,2026-08-30T16:00:00
PAY000760,O000757,6903,settled,wire,2026-09-01T05:00:00
PAY000761,O000758,43227,settled,card,2026-08-24T03:00:00
PAY000762,O000759,12449,settled,wire,2026-08-23T00:00:00
PAY000763,O000760,21493,settled,wallet,2026-08-30T11:00:00
PAY000764,O000761,4007,settled,card,2026-08-07T02:00:00
PAY000765,O000762,29686,settled,ach,2026-08-23T23:00:00
PAY000766,O000763,23460,settled,card,2026-08-18T08:00:00
PAY000767,O000764,26278,settled,wire,2026-08-15T00:00:00
PAY000768,O000765,11930,settled,wire,2026-08-28T14:00:00
PAY000769,O000766,39715,settled,card,2026-08-11T03:00:00
PAY000770,O000767,25887,settled,wire,2026-08-09T07:00:00
PAY000771,O000768,9562,settled,card,2026-08-14T14:00:00
PAY000772,O000769,29880,settled,card,2026-08-07T11:00:00
PAY000773,O000770,45428,settled,wallet,2026-08-10T19:00:00
PAY000774,O000771,44898,settled,ach,2026-08-13T06:00:00
PAY000775,O000772,17290,settled,card,2026-08-07T02:00:00
