settlement_id,payment_id,expected_amt,actual_amt,status,ts
SET000423,PAY000425,41787,41787,settled,2026-08-22T23:00:00
SET000424,PAY000426,14976,14976,settled,2026-08-15T04:00:00
SET000425,PAY000427,39680,39680,settled,2026-08-12T03:00:00
SET000426,PAY000428,43409,43409,settled,2026-08-25T00:00:00
SET000427,PAY000429,34724,34724,settled,2026-09-01T06:00:00
SET000428,PAY000430,35968,35968,settled,2026-08-26T22:00:00
SET000429,PAY000431,34223,34223,settled,2026-08-06T13:00:00
SET000430,PAY000432,27979,27979,settled,2026-08-16T13:00:00
SET000431,PAY000433,33770,33770,settled,2026-08-11T12:00:00
SET000432,PAY000434,43963,43963,settled,2026-09-03T15:00:00
SET000433,PAY000435,1167,1167,settled,2026-08-10T21:00:00
SET000434,PAY000436,22989,22989,settled,2026-08-12T11:00:00
SET000435,PAY000437,5385,5385,settled,2026-08-15T10:00:00
SET000436,PAY000438,12475,12475,settled,2026-08-08T05:00:00
SET000437,PAY000439,25415,25415,settled,2026-08-19T11:00:00
SET000438,PAY000440,43262,43262,settled,2026-08-29T21:00:00
SET000439,PAY000441,35304,35304,settled,2026-08-30T03:00:00
SET000440,PAY000442,2427,2427,settled,2026-08-15T19:00:00
SET000441,PAY000443,14183,14183,settled,2026-08-28T23:00:00
SET000442,PAY000444,6783,6783,settled,2026-08-17T16:00:00
SET000443,PAY000445,5156,5156,settled,2026-08-16T12:00:00
SET000444,PAY000446,3802,3802,settled,2026-08-25T14:00:00
SET000445,PAY000447,4236,4236,settled,2026-08-25T14:00:00
SET000446,PAY000448,43948,43948,settled,2026-08-25T11:00:00
SET000447,PAY000449,43161,43161,settled,2026-08-17T22:00:00
SET000448,PAY000450,36548,36548,settled,2026-08-28T02:00:00
SET000449,PAY000451,3971,3971,settled,2026-08-08T03:00:00
SET000450,PAY000452,21341,21341,settled,2026-08-18T03:00:00
SET000451,PAY000453,12724,12724,settled,2026-08-15T09:00:00
SET000452,PAY000454,20191,20191,settled,2026-08-29T10:00:00
SET000453,PAY000455,36910,36910,settled,2026-08-17T19:00:00
SET000454,PAY000456,14570,14570,settled,2026-09-01T05:00:00
SET000455,PAY000457,6883,6883,settled,2026-08-27T10:00:00
SET000456,PAY000458,44020,44020,settled,2026-09-02T21:00:00
SET000457,PAY000459,38519,38519,settled,2026-08-11T17:00:00
SET000458,PAY000460,22251,22251,settled,2026-09-03T22:00:00
SET000459,PAY000461,8471,8471,settled,2026-08-15T03:00:00
SET000460,PAY000462,41973,41973,settled,2026-08-12T00:00:00
SET000461,PAY000463,25298,25298,settled,2026-08-07T21:00:00
SET000462,PAY000464,23955,23955,settled,2026-08-14T08:00:00
SET000463,PAY000465,30974,30974,settled,2026-08-21T22:00:00
SET000464,PAY000466,25561,25561,settled,2026-08-29T08:00:00
SET000465,PAY000467,38293,38293,settled,2026-08-17T18:00:00
SET000466,PAY000468,19990,19990,settled,2026-08-14T06:00:00
SET000467,PAY000469,32197,32197,settled,2026-08-08T04:00:00
SET000468,PAY000470,18951,18951,settled,2026-08-14T17:00:00
SET000469,PAY000471,35615,35615,settled,2026-09-02T01:00:00
SET000470,PAY000472,5725,5725,settled,2026-08-07T01:00:00
SET000471,PAY000473,22109,22109,settled,2026-08-25T17:00:00
SET000472,PAY000474,1276,1276,settled,2026-08-19T15:00:00
SET000473,PAY000475,43579,43579,settled,2026-08-14T23:00:00
SET000474,PAY000476,34982,34982,settled,2026-09-04T01:00:00
SET000475,PAY000477,18530,18530,settled,2026-08-23T08:00:00
SET000476,PAY000478,45565,45565,settled,2026-08-27T22:00:00
SET000477,PAY000479,32860,32860,settled,2026-08-09T03:00:00
SET000478,PAY000480,18056,18056,settled,2026-09-01T05:00:00
SET000479,PAY000481,30303,30303,settled,2026-08-25T22:00:00
SET000480,PAY000482,6126,6126,settled,2026-08-07T20:00:00
SET000481,PAY000483,25209,25209,settled,2026-08-15T06:00:00
SET000482,PAY000484,37646,37646,settled,2026-08-17T01:00:00
SET000483,PAY000485,7068,7068,settled,2026-09-02T18:00:00
SET000484,PAY000486,45210,45210,settled,2026-08-15T07:00:00
SET000485,PAY000487,5726,5726,settled,2026-08-23T14:00:00
SET000486,PAY000488,19323,19323,settled,2026-08-10T12:00:00
SET000487,PAY000489,46515,46515,settled,2026-09-01T07:00:00
SET000488,PAY000490,16340,16340,settled,2026-08-18T23:00:00
SET000489,PAY000491,9917,9917,settled,2026-09-01T05:00:00
SET000490,PAY000492,28232,28232,settled,2026-08-21T01:00:00
SET000491,PAY000493,19540,19540,settled,2026-08-16T08:00:00
SET000492,PAY000494,36312,36312,settled,2026-08-17T03:00:00
SET000493,PAY000495,43190,43190,settled,2026-08-09T04:00:00
SET000494,PAY000496,42100,42100,settled,2026-08-29T00:00:00
SET000495,PAY000497,35046,35046,settled,2026-08-22T01:00:00
SET000496,PAY000498,1306,1306,settled,2026-08-16T14:00:00
SET000497,PAY000499,7074,7074,settled,2026-08-17T04:00:00
SET000498,PAY000500,33718,33718,settled,2026-09-03T11:00:00
SET000499,PAY000501,6922,6922,settled,2026-08-21T17:00:00
SET000500,PAY000502,27416,27416,settled,2026-08-31T23:00:00
SET000501,PAY000503,11810,11810,settled,2026-08-28T08:00:00
SET000502,PAY000504,18125,18125,settled,2026-09-01T21:00:00
SET000503,PAY000505,27202,27202,settled,2026-08-20T04:00:00
SET000504,PAY000506,40913,40913,settled,2026-08-09T06:00:00
SET000505,PAY000507,9632,9632,settled,2026-08-18T16:00:00
SET000506,PAY000508,25249,25249,settled,2026-08-21T12:00:00
SET000507,PAY000509,42575,42575,settled,2026-08-29T18:00:00
SET000508,PAY000510,40205,40205,settled,2026-08-28T00:00:00
SET000509,PAY000511,19598,19598,settled,2026-08-08T13:00:00
SET000510,PAY000512,16465,16465,settled,2026-08-23T14:00:00
SET000511,PAY000513,32484,32484,settled,2026-08-27T21:00:00
SET000512,PAY000514,30471,30471,settled,2026-08-26T15:00:00
SET000513,PAY000515,38492,38492,settled,2026-08-06T20:00:00
SET000514,PAY000516,19013,19013,settled,2026-08-17T12:00:00
SET000515,PAY000517,39181,39181,settled,2026-08-18T11:00:00
SET000516,PAY000518,23948,23948,settled,2026-08-12T16:00:00
SET000517,PAY000519,16837,16837,settled,2026-08-20T10:00:00
SET000518,PAY000520,3805,3805,settled,2026-08-08T01:00:00
SET000519,PAY000521,22162,22162,settled,2026-08-17T05:00:00
SET000520,PAY000522,14398,14398,settled,2026-08-13T10:00:00
SET000521,PAY000523,25967,25967,settled,2026-08-06T14:00:00
SET000522,PAY000524,2544,2544,settled,2026-08-22T23:00:00
SET000523,PAY000525,6120,6120,settled,2026-08-20T17:00:00
SET000524,PAY000526,14193,14193,settled,2026-08-20T17:00:00
SET000525,PAY000527,45497,45497,settled,2026-09-01T17:00:00
SET000526,PAY000528,40721,40721,settled,2026-08-07T22:00:00
SET000527,PAY000529,11477,11477,settled,2026-08-25T04:00:00
SET000528,PAY000530,22124,22124,settled,2026-08-15T20:00:00
SET000529,PAY000531,34085,34085,settled,2026-08-18T16:00:00
SET000530,PAY000532,13582,13582,settled,2026-08-17T06:00:00
SET000531,PAY000534,32560,32560,settled,2026-08-27T04:00:00
SET000532,PAY000535,43831,43831,settled,2026-08-13T01:00:00
SET000533,PAY000536,40036,40036,settled,2026-08-30T17:00:00
SET000534,PAY000537,30231,30231,settled,2026-08-06T20:00:00
SET000535,PAY000538,37538,37538,settled,2026-08-22T05:00:00
SET000536,PAY000539,6978,6978,settled,2026-08-29T13:00:00
SET000537,PAY000540,9784,9784,settled,2026-08-17T12:00:00
SET000538,PAY000541,35312,35312,settled,2026-08-08T01:00:00
SET000539,PAY000542,30680,30680,settled,2026-08-22T03:00:00
SET000540,PAY000543,23915,23915,settled,2026-08-14T21:00:00
SET000541,PAY000544,25508,25508,settled,2026-08-14T00:00:00
SET000542,PAY000545,32395,32395,settled,2026-08-16T15:00:00
SET000543,PAY000546,30818,30818,settled,2026-08-26T04:00:00
SET000544,PAY000547,15341,15341,settled,2026-08-28T09:00:00
SET000545,PAY000548,32624,32624,settled,2026-08-30T18:00:00
SET000546,PAY000549,35678,35678,settled,2026-08-19T22:00:00
SET000547,PAY000550,29177,29177,settled,2026-08-17T10:00:00
SET000548,PAY000551,42743,42743,settled,2026-08-22T21:00:00
SET000549,PAY000552,23248,23248,settled,2026-08-31T20:00:00
SET000550,PAY000553,8476,8476,settled,2026-08-25T11:00:00
SET000551,PAY000554,38541,38541,settled,2026-08-09T13:00:00
SET000552,PAY000555,9871,9871,settled,2026-08-26T18:00:00
SET000553,PAY000556,30523,30523,settled,2026-08-28T09:00:00
SET000554,PAY000557,18528,18528,settled,2026-08-13T15:00:00
SET000555,PAY000558,27275,27275,settled,2026-08-23T18:00:00
SET000556,PAY000559,7948,7948,settled,2026-08-21T20:00:00
SET000557,PAY000560,44184,44184,settled,2026-08-29T12:00:00
SET000558,PAY000561,24947,24947,settled,2026-08-08T13:00:00
SET000559,PAY000562,18752,18752,settled,2026-08-19T20:00:00
SET000560,PAY000563,21888,21888,settled,2026-08-31T14:00:00
SET000561,PAY000564,45530,45530,settled,2026-09-01T21:00:00
SET000562,PAY000565,28428,28428,settled,2026-08-14T11:00:00
SET000563,PAY000566,19095,19095,settled,2026-08-10T22:00:00
SET000564,PAY000567,31987,31987,settled,2026-09-02T12:00:00
SET000565,PAY000568,28997,28997,settled,2026-08-16T18:00:00
SET000566,PAY000569,4206,4206,settled,2026-08-20T21:00:00
SET000567,PAY000570,4206,4206,settled,2026-08-20T21:00:00
SET000568,PAY000571,17969,17969,settled,2026-08-31T14:00:00
SET000569,PAY000572,24735,24735,settled,2026-08-07T21:00:00
SET000570,PAY000573,40949,40949,settled,2026-08-25T14:00:00
SET000571,PAY000574,42393,42393,settled,2026-08-15T05:00:00
SET000572,PAY000575,15428,15428,settled,2026-08-16T14:00:00
SET000573,PAY000576,14027,14027,settled,2026-09-02T00:00:00
SET000574,PAY000577,28310,28310,settled,2026-08-31T18:00:00
SET000575,PAY000578,24461,24461,settled,2026-08-29T17:00:00
SET000576,PAY000579,9482,9482,settled,2026-08-06T16:00:00
SET000577,PAY000580,31593,31593,settled,2026-08-28T13:00:00
SET000578,PAY000581,14588,14588,settled,2026-08-29T02:00:00
SET000579,PAY000582,29242,29242,settled,2026-08-31T21:00:00
SET000580,PAY000583,8845,8845,settled,2026-08-19T04:00:00
SET000581,PAY000584,21071,21071,settled,2026-08-25T00:00:00
SET000582,PAY000585,16832,16832,settled,2026-08-09T23:00:00
SET000583,PAY000586,40103,40103,settled,2026-08-26T19:00:00
SET000584,PAY000587,19859,19859,settled,2026-08-25T08:00:00
SET000585,PAY000588,16379,16379,settled,2026-08-10T05:00:00
SET000586,PAY000589,1745,1745,settled,2026-08-22T01:00:00
SET000587,PAY000590,37293,37293,settled,2026-08-12T06:00:00
SET000588,PAY000591,5450,5450,settled,2026-09-03T23:00:00
SET000589,PAY000592,4838,4838,settled,2026-08-18T14:00:00
SET000590,PAY000593,32990,32990,settled,2026-08-17T12:00:00
SET000591,PAY000594,35260,35260,settled,2026-08-29T01:00:00
SET000592,PAY000595,6023,6023,settled,2026-08-26T21:00:00
SET000593,PAY000596,25941,25941,settled,2026-08-07T20:00:00
SET000594,PAY000597,28930,28930,settled,2026-08-25T09:00:00
SET000595,PAY000598,23673,23673,settled,2026-08-09T14:00:00
SET000596,PAY000599,43022,43022,settled,2026-08-30T11:00:00
SET000597,PAY000600,37616,37616,settled,2026-08-20T18:00:00
SET000598,PAY000601,9085,9085,settled,2026-08-24T02:00:00
SET000599,PAY000602,2850,2850,settled,2026-08-17T06:00:00
SET000600,PAY000603,17776,17776,settled,2026-08-10T23:00:00
SET000601,PAY000604,33613,33613,settled,2026-08-14T06:00:00
SET000602,PAY000605,17276,17276,settled,2026-08-11T02:00:00
SET000603,PAY000606,33337,33337,settled,2026-08-25T03:00:00
SET000604,PAY000607,25446,25446,settled,2026-08-27T22:00:00
SET000605,PAY000608,46599,46599,settled,2026-08-17T16:00:00
SET000606,PAY000609,27572,27572,settled,2026-08-21T22:00:00
SET000607,PAY000610,37495,37495,settled,2026-08-14T03:00:00
SET000608,PAY000611,33931,33931,settled,2026-08-18T11:00:00
SET000609,PAY000612,19013,19013,settled,2026-08-22T07:00:00
SET000610,PAY000613,28466,28466,settled,2026-08-23T03:00:00
SET000611,PAY000614,16475,16475,settled,2026-08-10T08:00:00
SET000612,PAY000615,13462,13462,settled,2026-08-12T06:00:00
SET000613,PAY000616,22690,22690,settled,2026-08-20T19:00:00
SET000614,PAY000617,1068,1068,settled,2026-08-19T12:00:00
SET000615,PAY000618,34828,34828,settled,2026-08-17T16:00:00
SET000616,PAY000619,10071,10071,settled,2026-08-31T14:00:00
SET000617,PAY000620,34186,34186,settled,2026-08-19T16:00:00
SET000618,PAY000621,6400,6400,settled,2026-08-14T00:00:00
SET000619,PAY000622,21472,21472,settled,2026-09-01T22:00:00
SET000620,PAY000623,8743,8743,settled,2026-08-22T03:00:00
SET000621,PAY000624,21821,21821,settled,2026-08-23T23:00:00
SET000622,PAY000625,11483,11483,settled,2026-08-30T22:00:00
SET000623,PAY000626,29701,29701,settled,2026-08-18T05:00:00
SET000624,PAY000627,14242,14242,settled,2026-08-15T19:00:00
SET000625,PAY000628,6079,6079,settled,2026-08-09T20:00:00
SET000626,PAY000629,19837,19837,settled,2026-08-20T09:00:00
SET000627,PAY000630,41346,41346,settled,2026-09-03T06:00:00
SET000628,PAY000631,36498,36498,settled,2026-08-24T22:00:00
SET000629,PAY000632,9731,9731,settled,2026-08-26T02:00:00
SET000630,PAY000633,26571,26571,settled,2026-08-08T16:00:00
SET000631,PAY000634,17513,17513,settled,2026-09-01T09:00:00
SET000632,PAY000635,13610,13610,settled,2026-08-16T15:00:00
SET000633,PAY000636,18333,18333,settled,2026-09-02T10:00:00
SET000634,PAY000637,28652,28652,settled,2026-08-18T17:00:00
SET000635,PAY000638,44630,44630,settled,2026-08-20T11:00:00
SET000636,PAY000639,14878,14878,settled,2026-08-29T05:00:00
SET000637,PAY000640,35513,35513,settled,2026-08-14T07:00:00
SET000638,PAY000641,29242,29242,settled,2026-08-19T05:00:00
SET000639,PAY000642,42038,42038,settled,2026-08-13T03:00:00
SET000640,PAY000643,35713,35713,settled,2026-08-19T06:00:00
SET000641,PAY000644,31944,31944,settled,2026-08-11T10:00:00
SET000642,PAY000645,9969,9969,settled,2026-08-26T05:00:00
SET000643,PAY000646,16944,16944,settled,2026-08-12T23:00:00
SET000644,PAY000647,15848,15848,settled,2026-08-31T07:00:00
SET000645,PAY000648,18006,18006,settled,2026-09-02T04:00:00
SET000646,PAY000649,25794,25794,settled,2026-08-28T04:00:00
SET000647,PAY000650,21294,21294,settled,2026-08-20T06:00:00
SET000648,PAY000651,23446,23446,settled,2026-08-11T12:00:00
SET000649,PAY000652,13002,13002,settled,2026-08-14T13:00:00
SET000650,PAY000653,3112,3112,settled,2026-08-09T21:00:00
SET000651,PAY000654,26437,26437,settled,2026-08-26T23:00:00
SET000652,PAY000655,12314,12314,settled,2026-08-21T18:00:00
SET000653,PAY000656,38458,38458,settled,2026-08-29T12:00:00
SET000654,PAY000657,24290,24290,settled,2026-08-19T15:00:00
SET000655,PAY000658,22480,22480,settled,2026-08-29T18:00:00
SET000656,PAY000659,28889,28889,settled,2026-08-14T19:00:00
SET000657,PAY000660,36883,36883,settled,2026-08-09T09:00:00
SET000658,PAY000661,38607,38607,settled,2026-08-19T10:00:00
SET000659,PAY000662,16758,16758,settled,2026-09-04T11:00:00
SET000660,PAY000663,32251,32251,settled,2026-08-22T00:00:00
SET000661,PAY000664,7627,7627,settled,2026-08-29T13:00:00
SET000662,PAY000665,16182,16182,settled,2026-08-21T22:00:00
SET000663,PAY000666,6644,6644,settled,2026-08-06T23:00:00
SET000664,PAY000667,15031,15031,settled,2026-09-01T16:00:00
SET000665,PAY000668,7878,7878,settled,2026-09-02T12:00:00
SET000666,PAY000669,27789,27789,settled,2026-08-17T22:00:00
SET000667,PAY000670,23418,23418,settled,2026-08-31T06:00:00
SET000668,PAY000671,37911,37911,settled,2026-08-25T23:00:00
SET000669,PAY000672,2733,2733,settled,2026-08-24T10:00:00
SET000670,PAY000673,11844,11844,settled,2026-08-28T17:00:00
SET000671,PAY000674,6923,6923,settled,2026-08-09T09:00:00
SET000672,PAY000675,28536,28536,settled,2026-08-28T13:00:00
SET000673,PAY000676,7445,7445,settled,2026-08-27T11:00:00
SET000674,PAY000677,33131,33131,settled,2026-08-22T21:00:00
SET000675,PAY000678,26080,26080,settled,2026-08-14T15:00:00
SET000676,PAY000679,1219,1219,settled,2026-08-23T00:00:00
SET000677,PAY000680,2243,2243,settled,2026-08-23T03:00:00
SET000678,PAY000681,8355,8355,settled,2026-08-18T14:00:00
SET000679,PAY000682,36814,36814,settled,2026-08-27T16:00:00
SET000680,PAY000683,24164,24164,settled,2026-08-24T08:00:00
SET000681,PAY000684,15431,15431,settled,2026-08-11T12:00:00
SET000682,PAY000685,45477,45477,settled,2026-08-31T22:00:00
SET000683,PAY000686,27427,27427,settled,2026-08-10T10:00:00
SET000684,PAY000687,25710,25710,settled,2026-08-17T17:00:00
SET000685,PAY000688,16032,16032,settled,2026-09-01T05:00:00
SET000686,PAY000689,37209,37209,settled,2026-08-13T12:00:00
SET000687,PAY000690,28248,28248,settled,2026-08-26T13:00:00
SET000688,PAY000691,22381,22381,settled,2026-08-17T00:00:00
SET000689,PAY000692,36777,36777,settled,2026-08-21T22:00:00
SET000690,PAY000693,36525,36525,settled,2026-08-21T16:00:00
SET000691,PAY000694,1765,1765,settled,2026-08-08T23:00:00
SET000692,PAY000695,10076,10076,settled,2026-08-31T01:00:00
SET000693,PAY000696,35200,35200,settled,2026-08-18T01:00:00
SET000694,PAY000697,32003,32003,settled,2026-08-15T09:00:00
SET000695,PAY000698,21688,21688,settled,2026-08-06T12:00:00
SET000696,PAY000699,22156,22156,settled,2026-09-02T11:00:00
SET000697,PAY000700,22241,22241,settled,2026-08-22T07:00:00
SET000698,PAY000701,45460,45460,settled,2026-08-25T20:00:00
SET000699,PAY000702,29288,29288,settled,2026-08-21T21:00:00
SET000700,PAY000703,39631,39631,settled,2026-08-27T13:00:00
SET000701,PAY000704,26992,26992,settled,2026-08-13T13:00:00
SET000702,PAY000705,33899,33899,settled,2026-09-01T18:00:00
SET000703,PAY000706,22406,22406,settled,2026-08-11T07:00:00
SET000704,PAY000707,13800,13800,settled,2026-08-24T22:00:00
SET000705,PAY000708,24002,24002,settled,2026-08-23T21:00:00
SET000706,PAY000709,33250,33250,settled,2026-08-30T07:00:00
SET000707,PAY000710,32207,32207,settled,2026-08-28T00:00:00
SET000708,PAY000711,23323,23323,settled,2026-08-24T13:00:00
SET000709,PAY000712,20937,20937,settled,2026-08-26T10:00:00
SET000710,PAY000713,37519,37519,settled,2026-08-13T16:00:00
SET000711,PAY000714,42348,42348,settled,2026-08-07T23:00:00
SET000712,PAY000715,1309,1309,settled,2026-08-08T03:00:00
SET000713,PAY000716,25031,25031,settled,2026-08-15T23:00:00
SET000714,PAY000717,20281,20281,settled,2026-08-08T23:00:00
SET000715,PAY000718,1444,1444,settled,2026-08-07T07:00:00
SET000716,PAY000719,38915,38915,settled,2026-08-22T20:00:00
SET000717,PAY000720,22462,22462,settled,2026-08-08T06:00:00
SET000718,PAY000721,17661,17661,settled,2026-08-07T18:00:00
SET000719,PAY000722,34028,34028,settled,2026-09-02T03:00:00
SET000720,PAY000723,44007,44007,settled,2026-08-07T14:00:00
SET000721,PAY000724,17551,17551,settled,2026-08-18T07:00:00
SET000722,PAY000725,38229,38229,settled,2026-08-11T04:00:00
SET000723,PAY000726,37748,37748,settled,2026-08-08T08:00:00
SET000724,PAY000727,43905,43905,settled,2026-08-22T18:00:00
SET000725,PAY000728,35796,35796,settled,2026-08-15T11:00:00
SET000726,PAY000729,36695,36695,settled,2026-08-27T18:00:00
SET000727,PAY000730,15176,15176,settled,2026-08-22T11:00:00
SET000728,PAY000731,22145,22145,settled,2026-08-10T14:00:00
SET000729,PAY000732,8500,8500,settled,2026-08-08T12:00:00
SET000730,PAY000733,13405,13405,settled,2026-08-06T12:00:00
SET000731,PAY000734,26087,26087,settled,2026-08-29T17:00:00
SET000732,PAY000735,37358,37358,settled,2026-08-16T01:00:00
SET000733,PAY000736,45330,45330,settled,2026-08-14T18:00:00
SET000734,PAY000737,12273,12273,settled,2026-09-02T02:00:00
SET000735,PAY000738,14354,14354,settled,2026-08-28T09:00:00
SET000736,PAY000739,5662,5662,settled,2026-08-08T13:00:00
SET000737,PAY000740,31479,31479,settled,2026-09-02T23:00:00
SET000738,PAY000741,1874,1874,settled,2026-08-12T22:00:00
SET000739,PAY000742,1239,1239,settled,2026-08-24T23:00:00
SET000740,PAY000743,22978,22978,settled,2026-08-31T04:00:00
SET000741,PAY000744,20111,20111,settled,2026-08-22T20:00:00
SET000742,PAY000745,34220,34220,settled,2026-08-21T04:00:00
